18. A cheque drawing D.D.O. functioning under the scheme of departmentalisation of accounts may withdraw money for such purposes as may be prescribed by the ,(a) CAG ,(b) CGA ,(c) Financial Advisor ,(d) Ministries/Departments  ,B,[Rule: 11 (2)]
19. No withdrawal shall be permitted on a claim for the first of any series of payments of pay and allowances to a Government servant (other than a person newly appointed to Government service) prepared by a DDO unless the claim is supported by a copy of the last pay certificate ,(a) Form GAR 2 ,(b) Form GAR 3 ,(c) Form GAR 4 ,(d) Form GAR 5  ,A,[Rule: 11 (2)]
"20. If a cheque drawing D.D.O. receives information from the Accounts Officer that moneys have been incorrectly withdrawn and that a certain slim should be recovered in respect of any bill passed by him, he shall ",(a) undertake the correspondence with Accounts Officer in this regard and recover the amount after response ,(b) effect the recovery without delay and without regard to any correspondence undertaken ,(c) note down the same for short payment in forth coming payments ,(d) Any of the above  ,B,[Rule: 12 (1)]
21. A Government officer supplied with funds for expenditure shall be responsible for such funds until an account of them has been rendered to the satisfaction of the ,(a) Head of the Department ,(b) Accounts Officer ,(c) Chief Controller of Accounts ,(d) CGA  ,B,[Rule: 12 (3)]
"22. Pick the incorrect one         Receipts in the form of local cheques, or demand drafts (to be crossed) in favour of Pay and Accounts Officers accepted by non-cheque drawing D.D.Os ",(a) need to be entered in the Cash Book ,(b) need not be entered in the Cash  Book   ,(c) should be entered in the Register of Valuables ,(d) should be remitted into the accredited bank duly supported by challans for credit to Govt. Account.   ,D,[Rule: Exception C to 13 (ii)]
"23. In order to minimise the balance under 'Traffic Suspense - Cash-in-Transit' at the close of financial year, Ministry of Railways may keep their cash books open for the month of March each year up-to 18th April for N.F.Railway, and in respect of other Indian Railways up-to ",(a) 10th April ,(b)         15th April ,(c)        18th April ,(d)         30th April  ,A,[Rule: Exception to 13 (iii)]
24. Head of the Office should verify the cash balance in the cash book and record a signed and dated certificate to that effect. ,(a) At periodical interval ,(b) At the end of the month ,(c) At the beginning of the month ,(d) Anytime during a quarter  ,B,[Rule: 13 (iv)]
"25. In case the verification of cash balance is not possible on the last working day of a month, it may be done on the ",(a) first working day of the next month before making any transactions on that day ,(b) first working day of the next month before or after making any transactions on that day ,(c) last working day of the following month combined ,(d) date as prescribed by the Head of Office in consultation with Accounts Officer  ,A,[Rule: 13 (iv)]
26. Every correction made in the cash book should invariably be dated initials by ,(a) Cashier ,(b) Accountant ,(c) Head of the Office ,(d) Officer verifying the cash book  ,C,[Rule: 13 (vi)]
"27. State whether true or false        If large number of bank drafts, cheques are received by any departmental office, receipt thereof and remittance into bank need not be entered individual item-wise in the cash book and the total of the daily entries pertaining to the same classification from a register of valuable Form G.A.R. 5 maintained for the purpose is carried to the cash book giving cross reference in the latter to the serial numbers thereof in the former. ",(a) True ,(b) False  ,,,A,[Rule: Note 3 below 13 (viii)]
28. The keys of cash chest must be sent for examination and returned under fresh sealed covers to the respective officer / bank Once a year in ,(a) March ,(b) April ,(c) January ,(d) June  ,B,[Rule: Note 4 below 13 (viii)]
29. No transactions of the Government with a State shall be adjusted against the balance of the Government except in accordance with such directions as may be given by the ,(a) CGA on the advice of the CA&G ,(b) CAG on the advice of CGA ,(c) Parliament ,(d) Ministry of Finance  ,A,[Rule: 14]
"30. The bank will be kept open for the conduct of Government transactions on a recognised holiday, or beyond normal business hours on any day (e.g. on the last working day of March every year), if so required by ",(a) CAG or by any authority or authorities nominated by him. ,(b) CGA or by any authority or authorities nominated by him. ,(c) RBI ,(d) Accountant General or by any authority or authorities nominated by him  ,B,[Rule: Note below 15]
