43. The stage that examines the project performance and system performance against the original project documentation of system cost/benefit and project cost and time schedules is ,(a) Installation Stage ,(b) Post-Installation Stage ,(c) Implementation Stage ,(d) Post- Implementation Stage,B,
"44. Audit objective of establishing that the system operates in accordance with the design objectives and other measurement criteria, and project costs/benefits have been achieved pertains to ",(a) Detailed Design Stage ,(b) Post- Implementation Stage ,(c) Post-Installation Stage ,(d) Installation Stage,C,
45. Which of the following are a constituent of the stakeholder in system development process? i. The statutory process ii. Communications iii. External relations iv. Targeted beneficiaries v. Environmental issues vi. Personnel ,"(a) i, ii, iii, v and vi ","(b) i, ii, iv, v and vi ","(c) i, ii, iii, iv and vi ",(d) All of the above,A,
46. How many stages are there in a system development life cycle? ,(a) four ,(b) five ,(c) six ,(d) seven,D,1. Project Initiation Stage>2. Feasibility Stage>3.System Design Stage>4.Detaled Design Stage>5.Programme Implementation Stage>6. Installation Stage>7.Post Installation Stage.
47. Arrange the various stages of a system development life cycle in ascending orders ,(a) Feasibility Stage>Project Initiation Stage>System Design Stage>Detailed Design Stage>Implementation Stage>Installation Stage>Post Installation Stage. ,(b) Project Initiation Stage> Feasibility Stage >System Design Stage>Detailed Design Stage>Implementation Stage>Installation Stage>Post Installation Stage. ,(c) Project Initiation Stage> Feasibility Stage >System Design Stage>Detailed Design Stage> Installation Stage > Implementation Stage >Post Implementation Stage. ,(d) Feasibility Stage>Project Initiation Stage>System Design Stage>Detailed Design Stage> Installation Stage > Implementation Stage >Post Implementation Stage,B,
"48. Match the audit objective of various stages of a system development life cycle Sl No. Stage Sl No. Audit Objective A Project Initiation I To establish that project is formally initiated and that appropriate project control measures exist. B Feasibility II To establish that a feasibility study, including an Overall Project Plan, has been undertaken to determine the most appropriate solution to a stated problem in terms of organizational capability, economic justification, and technical suitability C System Design III To ascertain that a detailed system design is developed from the functional specification created in the general system design. D Detailed Design IV To ensure that the general design of the system expands on the findings of the feasibility study, produces a functional description of manual and EDP processes, and devises an overall system design that can be used to obtain a commitment for Detailed Design Stage. E Implementation V To establish that the system operates in accordance with the design objectives and other measurement criteria, and project costs/benefits have been achieved F Installation VI To ensure that the system and any file conversions properly move from the development status to the operational and maintenance status. G Post Installation VII To establish that all appropriate forms, manuals, programs and training materials have been created from the detailed systems specifications and testing has been done according to the plan. ","(a) A-I, B-II,C-III, D-IV, E-V, F-VI and G-VII ","(b) A-I, B-II, C-IV, D-III, E-VI, F-VII and G-V ","(c) A-II, B-I, C-IV, D-III, E-VII, F-V and G-VI ","(d) A-I, B-II, C-IV, D-III, E-VII, F-VI and G-V",D,
49. Pick the correct grading of System Development in accordance with total score obtained on the basis of various parameter i. 80 and above-Outstanding ii. 70-79-Excellent iii. 60-69-Good iv. 30-59-Fair v. Below 30-At Risk ,"(a) i, ii, iii and iv ","(b) ii, iii, iv and v ",(c) None of the above ,(d) All of the above,C,"90+ (Outstanding), 80-89 (Excellent), 60-79 (Good), 40-59 (Fair) and <40 (At risk)"
50. E-governance refers to the delivery of Governmental services electronically ,(a) primarily to its clients within the Government ,"(b) secondly, to citizens ",(c) Both a & b ,(d) None of the above,D,primarily to citizens and secondly to its clients within the Government
"51. Objectives of the E-governance are i. to empower citizens through access to information and knowledge and enable them to participate in and influence the decisions of the Government, which affect them closely ii. to improve the health of Government’s exchequer iii. to interface with businesses in private and public sector iv. to ensure transparency and responsiveness in the functioning of the Government v. to enable the Government to work more efficiently and effectively ","(a) i, ii, iii and iv ","(b) i, iii, iv and v ","(c) ii, iii, iv and v ",(d) All of the above,B,to improve the health of Government’s exchequer and profit making are not the objective of e-governance.
"52. To give impetus to e-governance to promote long term growth, and facilitate high quality and high speed services to its citizens the Government of India formulated an E-Governance ",(a) National Action Plan 2003-2007 ,(b) National Action Plan 2000-2004 ,(c) National Action Plan 2001-2005 ,(d) National Action Plan 2005-2009,A,
53. RoR stands for ,(a) Record of Return ,(b) Record of Right ,(c) Right of Receipt ,(d) Record of Receipt,B,Land records are digitized and Record of Right (RoR) of land is issued to the farmers in some States like Andhra Pradesh and Karnataka
54. Digital Mandis have been set up and agricultural marketing system has been introduced in ,(a) Bihar ,(b) Rajasthan ,(c) Madhya Pradesh ,(d) Uttar Pradesh,C,
55. The audit objectives with regards to e-Governance would be except   ,(a) assess the risk management measures taken by the Government,(b) evaluate the extent of achievement of the objectives of e-governance projects,(c) provide constructive and appropriate recommendations to help the Government in doing its job better,(d) assess the financial resources of the project and recommendation of appropriate user-charge-cum-surcharge for their enhancement.,D,
56. Key areas of audit focus with regard to e-governance are i. Vision ii. Framework iii. Delivery Model iv. Organisational Structure v. Digital Divide ,"(a) i, ii, iii and iv ","(b) i, ii, iii and v ","(c) ii, iii, iv and v ",(d) All of the above,D,"Vision – does the Government have an overall vision and road map for the development of e-governance? ; E-Governance Framework – is there a proper e-governance framework, covering legislation, regulations, standards and infrastructure for supporting the delivery of e-government services? ; Delivery Model – has the Government designed/adapted a model for the delivery of e-government services and transforming the existing method of providing services? ; Organisational Structure – has the Government put in place an appropriate organisational framework for planning, implementing and managing e-governance? ; Digital Divide – how does the Government plan to tide over the digital divide in the country/State and ensure that every citizen has affordable access to computers and e-enabled services? Audit"
