40. Parties to a Promissory Note are : ,(a) Maker ,(b) Acceptor ,(c) Payee ,(d) Bank,A,
41. The meaning of Accommodation Bills are : ,(a) Bills which are drawn for purchase and sales of goods ,(b) Bills drawn for mutual and temporary help ,(c) Fictitious Bill ,(d) Useless Bill,B,
42. Features of an Accommodation Bill are : ,(a) These bills are drawn and accepted without any consideration ,(b) These bills are drawn for certain consideration ,(c) These bills are drawn for the mutual help ,(d) The acceptor of these Bills is not liable to pay the third party,C,
43. Situations of Accommodation bills are : ,(a) Single bill for the accommodation of drawer only ,(b) Single bill for mutual accommodation ,(c) Two bills for mutual Accommodation ,(d) When no bill is drawn for accommodation 44-48. Assertion-Reason Type Questions,B,
44. Statement-I “Bills of exchange is a negotiable instrument.” Statement-II “Negotiable instruments are used in settlement of transaction.” ,(a) Both statements are true and Statement-II is the correct explanation of statement-I ,(b) Both statements are true but statement-II is not the correct explanation of statement-I ,"(c) Statement-I is true, but statement-II is false ","(d) Statement-II is true, but statement-I is false",A,
45. Statement-I “There is an order for payment in bill of exchange.” Statement-II “In bill of exchange a drawer orders drawee for the payment.” ,(a) Both statements are true and Statement-II is the correct explanation of statement-I ,(b) Both statements are true but statement-II is not the correct explanation of statement-I ,"(c) Statement-I is true, but statement-II is false ","(d) Statement-II is true, but statement-I is false",A,
46. Statement-I “A bill of exchange must be in writing.” Statement-II “There are two parties to a bill of exchange” ,(a) Both statements are true and Statement-II is the correct explanation of statement-I ,(b) Both statements are true but statement-II is not the correct explanation of statement-I ,"(c) Statement-I is true, but statement-II is false ","(d) Statement-II is true, but statement-I is false",C,"There are 3 parties. Drawer, drawee and payee."
47. Statement-I “Bill of Exchange is a legal document.” Statement-II “Bill of exchange cannot be endorsed to creditor.” ,(a) Both statements are true and Statement-II is the correct explanation of statement-I ,(b) Both statements are true but statement-II is not the correct explanation of statement-I ,"(c) Statement-I is true, but statement-II is false ","(d) Statement-II is true, but statement-I is false",C,Bill of Exchange can be endorsed
48. Statement-I “In the determination of date of payment of every bill 3 days of grace are included.” Statement-II “Bill of Exchange is written by a creditor.” ,(a) Both statements are true and Statement-II is the correct explanation of statement-I ,(b) Both statements are true but statement-II is not the correct explanation of statement-I ,"(c) Statement-I is true, but statement-II is false ","(d) Statement-II is true, but statement-I is false",D,"Days of grace are not included there. It is customary to provide. Secondary, for bill at sight or bill on demand, days of grace are not allowed."
49. Pick the correct one i. A bill of exchange must be accepted by the payee. ii. A bill of exchange is drawn by the creditor. iii. A bill of exchange is drawn for all cash transaction. iv. A bill payable on demand is called Time bill ,"(a) i, and iii ",(b) i and ii ,(c) ii only ,(d) iv only,C,
50. The person to whom payment is to be made in a bill of exchange is called ,(a) payee ,(b) payer ,(c) maker ,(d) acceptor,A,
51. The hundi Payable at sight is called ,(a) Marshani Hundi ,(b) Darshani Hundi ,(c) Kartika Hundi ,(d) Dendari Hundi,B,
52. A bill of exchange is ,(a) transferrable ,(b) partial transferrable ,(c) non-transferrable ,(d) All of the above,A,
53. Bill of exchange in India is also called ,(a) Dundi ,(b) Hundi ,(c) Kundi ,(d) Mundi,B,
"54. On 160.6.19 Akbar draws a bill on Birbal for ?.25,000 for 30 days. 19th July is a public holiday due date of the bill be",(a) 16.07.2019 ,(b) 15.07.2019 ,(c) 18.07.2019,(d) 20.07.2019,C,
"55. Ram draws a bill on Shankar for ?.30,000 on 01.01.2019. Shankar accepts the same on 04.01.2019. Period of the bill 3 months after date. The due date of the bill will be",(a) 04.04.2019 ,(b) 03.04.2019 ,(c) 06.04.2019 ,(d) 07.04.2019,D,Until a bill is accepted it just a draft. Once accepted it becomes negotiable documents.
"56. Amar draws a bill on Akbar. Amar endorsed the bill to Anthony, the payee of the bill will be ",(a) Amar ,(b) Akbar ,(c) Anthony ,(d) Bank,C,Payee means the person to whom amount is finally paid.
"57. A bill of ? 12,000 was discounted by Mr. Mohan with the banker for ? 11,880. At maturity the bill returned dishonoured, noting charges Rs.20. How much amount will be the bank deduct from A's bank balance at the time of such dishonour? ",(a) ? 12000/- ,(b) ? 12020/- ,(c) ? 11880/- ,(d) ? 11900/-,B,? 12000+? 20 = ? 12020/-
"58. Kabir sold goods to Kara for ?.1,00,000. Kara paid cash ?. 30,000. Kabir will grant 2% discount on balance and Kara requests Kabir to draw a bill for balance, the amount of bill will be: ",(a) ? 98000/- ,(b) ? 68000/- ,(c) ? 68600/- ,(d) ? 71400/-,C,? 70000-? 70000*2% = ? 70000-? 1400= ? 68600/-
"59. On 1.1.05 Appu draws a bill on Tiwari for ? 50,000 for 3 months. Appu got the bill discounted on 4.1.05 at 12% per annum. The amount of discount on bill will be: ",(a) ? 1500 ,(b) ? 1600 ,(c) ? 1800 ,(d) ? 1450,A,? 50000*12%= ? 6000 =? 6000/12 = ? 500*3months = ? 1500/-
"60. Mr. Kamal draws a bill on Mr. Chandan for ? 30,000 on 01.01.2019 for 3 months. On 04.02.2019 Mr. Kamal got the bill discounted at 12% per annum. The entry in the books of account of Mr. Kamal will be ","(a) Bank A/c Dr. ? 6000, To Bills Payable Accounts ? 6000 ","(b) Bank A/c Dr. ? 6000, To Bills Receivable Accounts ? 6000 ","(c) Bank A/c Dr. ? 5400, Discount A/c Dr. 600 To Bills Payable Accounts ? 6000 ","(d) Bank A/c Dr. ? 5400, Discount A/c Dr. 600 To Bills Receivable Accounts ? 6000",D,
"61. On 01.01.2019 Ajay draws a bill on Ravi for ?1,00,000. At maturity Ravi requests Ajay to renew the bill for 2 months at 12% p.",(a) interest. Amount of interest will be ,(a) ? 1200/- ,(b) ? 200/- ,(c) ? 2400/- ,B,
"62. On 01.08.2019 Rafi draws a bill on Kishore for 30 days after sight, the date of acceptance is 08.08.2019. The due date of the bill will be: ",(a) 08.09.2019,(b) 10.09.2019 ,(c) 11.09.2019,(d) 09.09.2019,B,30 days from 08.08.2019 is 07.08.2019 plus 3 days grace i.e. 10.09.2019
