" 21. All Grantee Institutions or Organisations should ordinarily formulate terms and conditions of service of their employees which are, by and large, not higher than those applicable to similar categories of employees in Central Government which receive ",(a) more than 50% of their recurring expenditure in the form of Grants-in-aid ,(b) more than 50% of their non-recurring expenditure in the form of Grants-in-aid ,(c) more than 75% of their recurring expenditure in the form of Grants-in-aid ,(d) more than 75% of their non-recurring expenditure in the form of Grants-in-aid  ,A,[Rule: ]
" 22. State whether true or false        All Grantee Institutions or Organisations receiving substantial grants from Government should formulate terms and conditions of service of their employees which are, under any circumstance, not higher than those applicable to similar categories of employees in Central Government. ",(a) True ,(b) False  ,,,B,[Rule: ]
" 23. In all cases of buildings constructed with Grants-in-aid, responsibility of maintenance of such buildings shall be of the ",(a) Ministry/Department concerned ,(b) CPWD ,(c) Grantee Institution or Organisation ,(d) Any of the as decided by the Govt.  ,C,[Rule: ]
 24. Grants-in-aid may be sanctioned to meet the bonafide expenditure incurred ,(a) not earlier than 6 months prior to the date of issue of the sanction ,(b) not earlier than 9 months prior to the date of issue of the sanction ,(c) not earlier than a year prior to the date of issue of the sanction ,(d) not earlier than 2 years prior to the date of issue of the sanction  ,D,[Rule: ]
 25. State whether true or false        The stipulation in regard to refund of the un-utilised amount of Grant-in-aid with interest thereon should be brought out clearly in the letter sanctioning the Grant as well as in the bond so required to be executed. ,(a) True ,(b) False  ,,,A,[Rule: ]
 26. Pick the correct regarding precondition to the sanction of Grants-in-aid to the agencies ,(a) the recipient body employs more than twenty-five persons on a regular basis and at least fifty per cent of its recurring expenditure is met from Grants-in-aid from Central Government ,(b) the body is a registered society or a co-operative institution and is in receipt of a general purpose annual Grants-in-aid of Rupees fifty lakhs and above from the Consolidated Fund of India ,"(c) the terms and conditions under which the Grants-in-aid are given, should provide for reservation for SC and ST or OBC in posts and services under such organizations or agencies ",(d) All of the above  ,C,[Rule: ]
 27. The approved administrative expenditure on pay and allowances of the personnel of the voluntary organisation should not exceed ,(a) 10% of Grant-in-aid ,(b) 25% of Grant-in-aid ,(c) 50% of Grant-in-aid ,(a) 75% of Grant-in-aid   ,B,[Rule: ]
 28. Pick the incorrect one ,"(a) In the event of the Grantee failing to comply with the conditions or committing breach of the conditions of the Bond, the signatories to the Bond shall be jointly and severally liable to refund to the President of India, the whole or a part amount of the Grant with interest at 10% per annum thereon or the sum specified under the Bond. ",(b) The stamp duty for this Bond shall be borne by the Grantee Institution.  ,"(c) Execution of Bond will not apply to Quasi-Government Institutions, Central Autonomous Organisations and Institutions whose budget is approved by the Government. ",(d) None of the above (All of the above are correct)  ,B,[Rule: ]
 29. A post-completion review of every Centrally Sponsored Scheme should be undertaken by ,(a) Ministries/Departments concerned of Central Government ,(b) State Government/Union Territories ,"(c) Nodal Executing agencies such CPWD, National Highway Authority etc ",(d) Central and State Government/UTs jointly.  ,B,[Rule: ]
" 30. If the assets of a sponsored project/scheme are to be sold, the proceeds therefrom should be ",(a) credited to the account of the sponsoring Departments/Organisations. ,(b) credited to the account of the Organisations/Institutions executed project/scheme ,(c) credited to the Consolidated fund of India ,(d) Jointly shared by sponsoring Departments/Organisations and executing institutions  ,A,[Rule: ]
 31. A Register of Grants shall be maintained by the sanctioning authority in Form ,(a) GFR 18 ,(b) GFR 19 ,(c) GFR 20 ,(d) GFR 21  ,D,[Rule: ]
" 32. The accounts of all Grantee Institutions or Organisations shall be open to inspection by the sanctioning authority and audit, both by the C&AG under the provision of CAG(DPC) Act 1971 and internal audit by ",(a) the Principal Accounts Office of the Ministry or Department ,(b) externally hired Chartered Accountants ,"(c) Department of Expenditure, Ministry of Finance ",(d) Grantee Institutions themselves  ,A,[Rule: ]
" 33. Pick the correct one        The accounts of the Grantee Institution or Organisation shall be audited by the C&AG under Section 14 of the C&AG's DPC Act, 1971, if the Grants or loans to the institution in a financial year \\n(i) are not less than Rupees 25 lakh \\n(ii) not less than seventy-five percent of the total expenditure of the Institution \\n(iii) The accounts may also be audited by the Comptroller and Auditor General of India if the Grants or loans in a financial year are not less than Rupees one crore. \\n(iv) Where the accounts are so audited by the Comptroller and Auditor General of India in a financial year, he shall continue to audit the accounts for a further period of three years notwithstanding that the conditions outlined above are not fulfilled.  ","(a) i, ii and iv ","(b) i, iii and iv ","(c) i, ii and iiii ",(d) All of the above  ,C,[Rule: ]
" 34. Where any Grant and /or loan is given for any specific purpose to any Institution or Organisation or authority, not being a foreign State or international Body/Organization, the CAG, to scrutinize the procedures by which the sanctioning authority satisfies itself as to the fulfillment of the conditions subject to which such Grants and/or loans were given and shall, for this purpose, have right of access to the books and accounts of that Institute or Organisation or authority under ","(a) Section 15 (1) of the CAG's (DPC) Act, 1971 ","(b) Section 15 (2) of the CAG's (DPC) Act, 1971 ","(c) Section 16 (1) of the CAG's (DPC) Act, 1971 ","(d) Section 16 (2) of the CAG's (DPC) Act, 1971  ",A,[Rule: ]
" 35. Where the C&AG is the sole auditor for a local Body or Institution, unless specifically waived by Government auditing charges will be payable by the ",(a) Administrative Ministry/Department ,(b) auditee Institution in full ,(c) IA&AD ,"(d) Department of Expenditure, MoF  ",B,[Rule: ]
 36. Approved and authenticated annual accounts to be made available by the Autonomous Body to the concerned Audit Office and commencement of audit of annual accounts ,(a) 30th April ,(b) 31st May ,(c) 30th June ,(d) 30th September  ,C,[Rule: ]
 37. Issue of the final SAR in English version with audit certificate to Autonomous Body/ Government concerned,(a)30th September,(b)31st October,(c)30th November,(d)31st December ,B,[Rule: ]
 38. Submission of the Annual Report and Audited Accounts to the Nodal Ministry/Department for it to be laid on the Table of the Parliament ,(a) 30th September ,(b) 31st October ,(c) 30th November ,(d) 31st December ,D,[Rule: ]
 39. Utilisation Certificate has been referred to in GFR 2017 under Rule ,(a) 235 ,(b) 237 ,(c)        238 ,(d)        242  ,C,[Rule: ]
 40.Utilisation Certificate shall be submitted in Form,(a) 11A,(b)12A,(c) 14A,(d)15A ,B,[Rule: ]
" 41. State whether true or false        Where Utilization certificate is not received from the Grantee within the prescribed time, the Ministry or Department will be at liberty to blacklist such Institution or Organisation from any future grant, subsidy or other type of financial support from the Government. ",(a) True ,(b) False  ,,,A,[Rule: ]
 42. Fill in the blank        Release  of  Grants-in-aid  in  excess  of  of the total amount sanctioned for the subsequent financial year shall be done only after utilisation certificate and the annual audited statement relating to Grants-in-aid released in the preceding year are submitted to the satisfaction of the Ministry/Department concerned. ,(a)        25% ,(b)        50% ,(c)        75% ,(d)        90%  ,C,[Rule: ]
 43. All the Ministries or Departments should include in their Annual Report a statement for the information of Parliament where Private and Voluntary Organizations receiving recurring Grants-in-aid ,(a) Rs. 10 lakh to less than Rs. 25 lakh ,(b) Rs. 10 lakh to less than Rs. 50 lakh ,(c) Rs. 20 lakh to less than Rs. 50 lakh ,(d) Rs. 20 lakh to less than Rs. 1 crore  ,B,[Rule: ]
 44. The Annual Reports and accounts of Private and Voluntary Organizations should be laid on the Table of the House where these organisations are receiving recurring Grants-in-aid to the tune of ,(a) Rs. 20 lakh & above ,(b) Rs. 25 lakh & above ,(c) Rs. 50 lakh & above ,(d) Rs. 1 crore & above  ,C,[Rule: ]
 45. Where applicable the Annual Reports and accounts of Private and Voluntary Organizations should be laid on the Table of the House within (whether recurring or non-recurring grant) ,(a) 6 months of the close of Financial Year  ,(b) 9 months of the close of Financial Year ,(c) 6 months of the close of the succeeding financial year ,(d) 9 months of the close of the succeeding financial year  ,D,[Rule: ]
 46. All the Ministries or Departments should include in their Annual Report a statement for the information of Parliament where Private and Voluntary Organizations receiving one-time assistance or non- recurring Grants as Grants-in-aid  ,(a) Rs. 10 lakh to up-to Rs. 25 lakh,(b)Rs. 10 lakh to up-to Rs. 50 lakh,(c) Rs. 20 lakh to up-to Rs. 50 lakh,(d)Rs. 20 lakh to up-to Rs. 1 crore ,B,[Rule: ]
 47. The Annual Reports and accounts of Private and Voluntary Organizations should be laid on the Table of the House where these organisations are receiving one-time assistance or non-recurring Grants as Grants-in-aid ,(a) Rs. 20 lakh & above ,(b)         Rs. 25 lakh & above ,(c)         Rs. 50 lakh & above ,(d)         Rs. 1 crore & above ,C,[Rule: ]
 48. In respect of the Scheme Utilization Certificate is submitted to Central Government by State Government is Form ,(a) GFR 12 C ,(b) GFR 14 C ,(c)        GFR 15 ,(d) GFR 16  ,A,[Rule: ]
 49. UC given by the State Government should be counter-signed by the ,"(a) Minister, Finance Department ",(b) Chief Secretary ,(c) Administrative Secretary of the Division regulating the Scheme/Finance Secretary ,(d) None of the above  ,C,[Rule: ]
" 50. When Central Grants are given to State Governments for expenditure to be incurred by them through local bodies or private institutions, the Utilization Certificates should be furnished by ",(a) the local bodies or private institutions ,(b) the State Government ,(c) jointly by local bodies or private institution and State Government ,(d) No UC required.  ,B,[Rule: ]
" 51. The Grantee Institutions or Organisations should be required to submit performance cum achievement reports soon after the end of the financial year, and in any case, not later than ",(a) 3 months after the close of FY ,(b) 6 months after the close of FY ,(c) 9 months after the close of FY ,(d) a year after the close of FY  ,B,[Rule: ]
" 52. State whether true or false        performance-cum-achievement reports invariably be obtained with regard to non-recurring Grants such as those meant for celebration of anniversaries, conduct of special tours and maintenance Grants for education. ",(a) True ,(b) False  ,,,B,[Rule: ]
 53. Submission of performance- cum-achievement reports may be dispensed with by the sanctioning authority in cases where Grant-in-aid does not exceed ,(a) Rs. 10 lakh ,(b) Rs. 15 lakh ,(c) Rs. 20 lakh ,(d) Rs. 25 lakh  ,D,[Rule: ]
 54. State whether true or false        Sanctioning authority may grant discretionary grant for either recurring or non-recurring purposes but such grant should not involve any future commitment. ,(a) True ,(b) False  ,,,B,[Rule: ]
55. Grants-in-aid for provision of amenities or of recreational or welfare facilities to the staff of the offices of the Government are regulated under orders of the ,(a) Ministry of Home Affairs ,(b) Ministry of Finance ,(c) DoPT ,(d) Ministry of Social Welfare  ,A,[Rule: ]
 56. Pick the incorrect one ,"(a) The Grant in aid will be admissible on the basis of the total strength borne on the regular strength of an organization, i.e., Ministry or Department, etc., and its Attached and Subordinate Offices and such statutory bodies whose budget forms part of Consolidated Fund of India ","(b) Staff paid from contingencies, work charged staff etc., will also be taken into calculation for this purpose.  ",(c) Grant-in-aid in respect of Gazetted Officers will be admissible only to that Ministry or Department or Office where membership of recreation club is open to such officers. ,(d) None of the above.  ,B,[Rule: ]
 57. The rate of the Grant-in-aid per head per annum ,(a) Rs. 20 ,(b) Rs. 40 ,(c) Rs. 50 ,(d) Rs. 80  ,C,[Rule: ]
 58. To match the subscriptions collected during the previous financial year by the existing staff clubs an additional Grant-in-aid will be admissible up to Rupees (per head per annum) ,(a) Rs. 10 ,(b) Rs. 15 ,(c) Rs. 20 ,(d) Rs. 25  ,D,[Rule: ]
" 59. In the case of staff clubs which are started during the financial year in which Grant-in-aid is to be given, an additional matching grants-in-aid up to match the subscription collected by such clubs up to the date on which the proposal for the Grant is mooted, may be sanctioned up-to Rupees (per head/pa) ",(a)        Rs. 10 ,(b)         Rs. 15 ,(c)        Rs. 20 ,(d)         Rs. 25  ,D,[Rule: ]
 60. The total strength of the eligible staff will be that existing on the ,(a) 31st March ,(b) 30th April ,(c) 30th June ,(d) 30th September  ,A,[Rule: ]
 61. In the case of new staff clubs the total strength of the eligible staff will be that existing on the ,(a) 31st  March of preceding year ,(b) 30th September preceding year ,(c) date on which proposal for Grant is mooted ,(d) date on which proposal for Grant is sanctioned  ,C,[Rule: ]
 62. A maximum one-time Grant for setting up of a Recreation Club is ,(a) Rs. 25000 ,(b) Rs. 50000 ,(c) Rs. 75000 ,(d) Rs. 100000  ,B,[Rule: ]
 63. The accounts of recreational clubs for the preceding year duly audited by an Internal Auditor should be obtained immediately by the Ministry or Department before allocating funds for the next financial year after the close of the financial year in any case by the (following year) ,(a) 30th April ,(b)         31st May ,(c)        30th June ,(d)         31st July  ,A,[Rule: ]
 64. The nodal division in the to finalize terms and conditions of loans by the Central Government is ,"(a) Budget Division, Department of Expenditure, Ministry of Finance ","(b) Budget Division, Department of Economic Affairs, Ministry of Finance ",(c) Niti Aayog ,(d) Finance Commission ,B,[Rule: ]
" 65  Interest for the full period (half-year or full year, as the case may be) shall be payable if the payment of the instalment is made in advance of the due date by ",(a)14 days or less,(b)15 days or less,(a)20 days or less,(b)30 days or less ,A,[Rule: ]
" 66. When the due date of repayment of any instalment of principal or interest falls on a Sunday or a public holiday, the due date will be ",(a) working day preceding Sunday or public holiday ,(b) next working day ,(c) End of that particular month in which due date falls ,(d) Any of the above as decided by sanctioning authority while sanctioning the grant/loan.  ,B,[Rule: 250 (V)]
" 67. If an instalment of principal or interest is payable on the 31st March of a year, and if that day happens to be a public holiday, the due date will be ",(a) First working day of April of following year ,(b) working day preceding public holiday ,(c) by the end of April of following year ,(d) Any of the above as decided by sanctioning authority while sanctioning the grant/loan  ,B,[Rule: Exception to 250 (v)]
 68. The payment of interest and the repayment of principal of a loan are always to be made with reference to the calendar date on which the loan ,(a) proposal mooted ,(b) sanctioned ,(c) paid to the borrower ,(d) withdrawn by the borrower from his accounts  ,C,[Rule: 250 (vi)]
" 69. State whether true or false        In the case of a loan sanctioned by the Central Government to a State Government on or before 31st March of a year, which is adjusted in the books of the Reserve Bank of India in the month of April of following year the instalment of principal and/or interest shall fall due for payment on the 31st March of the succeeding year ",(a) True ,(b) False  ,,,A,[Rule: 250 (vi)]
" 70. In regard to cases where adjustment in the books of the Accounts Offices are only involved and actual credit through the Reserve Bank of India is not necessary, the date of drawal of loan for purposes of repayment and charging interest shall be ",(a) the first date of the month of account in which the adjustment is effected ,(b) the last date of the month of account in which the adjustment is effected ,(c) the last date of the Financial year which the adjustment is effected ,(d) the first date of following financial year.  ,B,[Rule: 250 (vii) (b)]
" 71. The Principal Accounts Officers or Pay and Accounts Officers s, shall issue notices in Form GFR- 19 to the loanees (other than State and Union Territory Governments) i.e. Public Sector Undertakings, statutory bodies and Government institutions etc. where ",(a) the detailed accounts of loan is maintained by PAO ,(b) amount involved is more than Rs. 50 lakh ,(c) amount has been unpaid for the last 6 months ,(d) administrative Ministry/department has authorised PAO to do so.,A,[Rule: 250 (viii)]
" 72. The Principal Accounts Officers or Pay and Accounts Officers s, shall issue notices in Form GFR- 19 to the loanees . ",(a) 15 days in advance from due date ,(b) one month in advance from due date ,(c) 2 months in advance from due date ,(d) 3 months in advance from due date.   ,B,[Rule: 250 (viii)]
" 73. Before approving the loan, the applicant shall be asked to furnish copies of profit and loss (or income and expenditure) accounts and balance sheets for the last ",(a) 2 years ,(b) 3 years ,(c) 4 years ,(d) 5 years  ,B,[Rule: 250 (3) (ii) (a)]
 74. Value of the security offered against the loan should be at least ,(a) thirty-three and one-third per cent of the loan amount ,(b) 100% of loan value ,(c) thirty-three and one-third per cent above the amount of the loan ,(d) 50% the amount of the loan  ,C,[Rule: 250 (3) (iii)]
 75. State whether true or false A loan shall bear interest for the day of payment as well as day of repayment. ,(a) True ,(b) False  ,,,B,[Rule: 251 (2) for day of payment & not as repayment]
" 76. In cases where the normal rate is considered too high and a concession is allowed by direct subsidy, the payment of interest ",(a) Amount of direct subsidy should be adjusted against interest due and only net interest due is to paid. ,(b) interest shall be paid in the first instance at the normal rates and subsidy shall be claimed separately ,(c) Amount of subsidy is accounted for in the records of sanctioning authority against interest due ,(d) Interest shall be paid as a normal case and subsidy will be treated as additional loan.  ,B,[Rule: 253 (i)]
 77. A written undertaking shall be obtained from a wholly Government-owned company at the time of sanctioning the loan.in Form ,(a) GFR 12 ,(b) GFR 13 ,(c) GFR 14 ,(d) GFR 15  ,D,[Rule: 253 (2) (ii)]
" 78. Pick the correct one \\n(i) In the case of loans to wholly-owned Government Companies, a written undertaking to the effect that the fixed assets of the company shall not be hypothecated without prior approval of the Government shall be obtained in Form GFR  32. \\n(ii) Stamp duty should be paid on these written undertakings by wholly-owned Government Companies. \\n(iii) Loans to parties other than State Governments, wholly owned Government Companies and Local Administration of Union Territories shall be sanctioned only against adequate security. \\n(iv) The security to be taken shall ordinarily be at least sixty-seven and two-third per cent. more than the amount of the loan.  ",(a)         i and iii ,(b) ii and iv ,"(c)         i, ii and iii ",(d) All of the above  ,A,[Rule: 254 & 255]
 79. Who will primarily be responsible for certifying to the Accounts Officer regarding fulfilment of the conditions attaching to the loan ,(a) The loanee institution ,(b) Sanctioning authority ,(c) Head of administrative Ministry/Department ,(d) Ministry of Finance  ,B,[Rule: 256 (1)]
" 80. State whether true or false        A Certificate of Utilization of the loan shall be furnished to the Accounts Officer in every case of loan made for specific purposes, even if of the any conditions is not specifically attached to the grant. ",(a) True ,(b) False  ,,,A,[Rule: 256 (2) (ii)]
 81. Utilization Certificates by the Department concerned to the Accounts Officer shall be submitted ,(a) not later than 12 months from the date of sanction of the loan. ,(b) not later than 18 months from the date of sanction of the loan ,(c) not later than 12 months from the close of financial year in which loan sanctioned. ,(d) not later than 18 months from the close of financial year in which loan sanctioned.  ,D,[Rule: 256 (2) (vi)]
" 82. State whether true or false        When a loan of public money is taken out in instalments each instalment of the loan so drawn shall be treated as a separate loan for purposes of repayment of principal and payment of interest thereon except where the various instalments drawn during a financial year are, for this purpose, allowed to be consolidated into a single loan as at the end of that particular financial year. ",(a) True ,(b) False  ,,,A,[Rule: 257]
" 83. The penal or the higher rate of interest, as the case may be, shall not, except under special orders of Government, be less than ",(a) 2% per annum above the normal rate of interest  ,(b) 2.5% per annum above the normal rate of interest ,(c) 3% per annum above the normal rate of interest ,(d) 5% per annum above the normal rate of interest  ,B,[Rule: 258 (1)]
" 84. Any default in the payment of interest upon a loan or in the repayment of principal where details of accounts of loan is maintained by Accounts Officer, shall be promptly reported by him to ",(a) Principal Accounts Officer ,(b) Loanee Institution ,(c) Ministry of Finance ,(d) sanctioning authority.  ,D,[Rule: 258 (2)]
 85. Pick the incorrect one ,"(a) The event of any default in repayment in the case of grant of interest free loans, interest at prescribed rates will be chargeable on the loans. ","(b) In the case of loans sanctioned at concessional rates of interest the difference between the normal rate and concessional rate), shall be made conditional upon prompt repayments of principal and payment of interest thereon by the entity concerned. ","(c) In the cases where in addition to interest free loans, subsidy is also provided to meet running expenses the sanction letter shall provide that in the event of any default in repayment, the defaulted dues would be recovered out of the subsidy payable. ",(d) None of the above  ,D,[Rule: 258 ()3]
" 86. A competent authority may remit or write off any loans owing to their irrecoverability or otherwise, after prior approval of the ",(a) Ministry of Finance ,(b) Accounts Officer ,(c) Administrative Ministry/Department ,(d) Parliament  ,A,[Rule: 259]
" 87. Detailed accounts of loans to Institutions and Organizations, etc., shall be maintained by the Accounts Officer who shall watch their recovery and see that the conditions attached to each loan are fulfilled Subject to such general or specific directions as may be given by the ",(a) Administrative Ministry/Department ,(b) Ministry of Finance ,(c)        C&AG ,(d) Principal Accounts Officer  ,C,[Rule: 260]
 88. Each Principal Accounts Officer shall submit a statement showing the details of outstanding Central Loans borne on his books as on 31st March each year to the ,(a) concerned Ministry or Department ,(b) C&AG ,(c) Ministry of Finance ,(d) Chief Controller of Accounts of concerned Ministry or Department  ,A,[Rule: 262]
 89. The above statement is submitted in Form ,(a) GFR 11 ,(b) GFR 12 ,(c) GFR 13 ,(d) GFR 14  ,C,[Rule: 262]
 90. This statement in GFR 13 shall be submitted not later than the ,(a) 30th  April of following year ,(b) 30th June of following year ,(c) 30th  September of following year ,(d) 31st December of following year  ,C,[Rule: 262]
 91. The Administrative Ministries shall keep watch over the receipt of the Annual Statements regularly from the Accounts Office in Form ,(a) GFR 20 ,(b) GFR 19 ,(c) GFR 18 ,(d) GFR 17  ,A,[Rule: 263 (1)]
" 92. A copy of Annual Assessment Report on status of all outstanding loans, including timely and accurate payment of principal and interest due, shall be submitted by the Financial Advisor of the Administrative Ministry concerned by 30th June of each financial year to ",(a) concerned Ministry or Department ,(b) C&AG ,(c) Ministry of Finance ,(d) Chief Controller of Accounts of concerned Ministry or Department    ,C,[Rule: 263 (2)]
