"11. State whether true or false: The fees on guarantee are to be levied in respect of fund based borrowings or credits and shall not be levied on no-fund based borrowings or credits (viz. letters of credit, Bank guarantees etc.).",TRUE,FALSE,,,B,[Rule: 279 (i). Levied for both and fund and non-fund borrowing.]
12. Pick the incorrect one,The guarantee fee should be levied soon after the guarantee is given and thereafter on first April every year.,The rate of guarantee fee is to be applied on the amount outstanding at the beginning of the guarantee year.,"Where the guarantee fee is not paid on the due date, fee should be charged at double the normal rates for the period of default.","The Government may guarantee no more than 80% of the project loan, depending on the conditions imposed by the lender.",A,[Rule: 279 (2). Before and not after guarantee is given.]
"13. Once the guarantee is approved by Ministry of Finance, the guarantees will be executed and monitored by the",Ministry of Finance,Administrative Ministries concerned,Lender/Banker,Project Implementing Agency,B,[Rule: 280 (i)]
14. Administrative Ministries concerned are required to report the status of guarantees to Ministry of finance till they are invoked or are obliterated on,Monthly basis,Quarterly basis,Six monthly basis,Annual basis,D,[Rule: 280 (i)]
15. Pick the incorrect one,Guarantee proposals approved by the Budget Division shall have to be executed in the same financial year.,"If the guarantee/loan agreement is not signed in the same financial year as that of the approval of the guarantee proposal, the guarantee proposal shall have to be submitted again.",The guarantee shall hold only for the specific purpose agreed to by the Budget Division.,"Guarantee given by Government of India shall be non-transferrable and would cease to exist in case the ownership of the entity is transferred from Government of India, unless the Guarantee is re-confirmed by the Parliament.",D,[Rule: 280 (i) (e) to (g)]
"16. The Financial Advisers in Ministry/Department will perform the responsibility of maintenance of records and reporting including for the Finance Accounts and the IGAS, through the office of",Controller/Chief Controller of Accounts,Controller General of Accounts,Principal Accounts Officer,Controller Aid Accounts & Audit,A,[Rule: 280 (ii)]
"17. All Ministries or Departments shall ensure that all guarantees are reviewed every year. A copy of the review report including on timely and correct payment of guarantee fees, shall be forwarded by the finance Advisor to the Budget Division by",31st March every year for the previous financial year.,30th April every year for the previous financial year.,30th September every year for the previous financial year,31st December every year for the previous financial year,B,[Rule: 281 (1)]
18. Register of guarantees is maintained in Form,GFR 19,GFR 22,GFR 25,GFR 35,C,[Rule: 281 (2)]
"19. Data as contained Register of Guarantees duly updated every year to be sent to the Budget Division in the Ministry of Finance, Department of Economic Affairs by",10th  of April of following year,15th of April of following year,20th  of April of following year,30th of April of following year,A,[Rule: 281 (2) (iv)]
20. Pick the incorrect one,"In respect of guarantees issued by the Ministry of Finance for external loans, the respective credit divisions, DEA shall conduct an annual review in consultation with the Financial Adviser (DEA).","For this purpose the Financial Adviser (DEA) shall ensure the maintenance of the required registers, as well as ensure that the annual reviews are carried out by the concerned credit divisions, and report forwarded to the Budget Division in Form GFR 25.","In cases, where the guarantees on external loans are issued by the concerned administrative Ministry, that Ministry would be responsible for conducting the review.","For the purpose of record keeping, guarantees shall be classified into five categories.",D,[Rule: 281 (3) & 281 (4). Guarantee are of six kind.]
"21. Government is required to publish a disclosure statement on guarantees given by Government, at the time of presenting the annual financial statement and demands for grants in terms of provision of","Rule 6 of the FRBM Rules, 2004",Section 6 of Government Securities Act,Article 292 of the Constitution,All of the above,A,[Rule: 282]
22. The disclosure statement on guarantees is to be compiled by the Administrative Ministries/ Departments and submitted to Controller General of Accounts for onward submission to,Credit Division,Budget Division,Annual Accounts Division,Finance Minister,B,[Rule: 282 (i)]
"23. A Guarantee Redemption Fund (GRF) for redemption of guarantees given to CPSEs, Financial Institutions, etc., by the Central Government whenever such guarantees are invoked has been established in the",Consolidated Fund,Contingency Fund,Public Account,Persona Deposit Account,C,[Rule: 283 (i)]
"24. The funding to the Guarantee Redemption Fund is to be done through budgetary appropriations, as considered appropriate, under the head 'Transfer to Guarantee Redemption Fund' through the Demands for Grants of the",Department of Economic Affairs,Department of Expenditure,Department of External Aid,Department of Revenue,A,[Rule: 283 (i)]
25. Pick the incorrect one,"The Administrative Ministries/Departments should inform any case of impending/likely invocation, well in advance, to the Budget Division, along with the proposed corrective measures.","In the event of invocation of a guarantee, the obligation may be discharged by sanctioning loan to the borrowing entity equal to the amount of guarantee outstanding with the approval of Parliament.",Any payment on this account will finally be charged to the Guarantee Redemption Fund maintained in the Public Accounts.,Indian Government Accounting Standard- 1(IGAS-1) relates to Government Guarantees.,B,[Rule: 283 (3) with the approval of budget division and not of Parliament]
