27. Which one is not operating system? ,(a) P11 ,(b) OS/2 ,(c) Windows,(d) Unix,A
28. Which of the following is not a multitasking operating system? ,(a) Windows ,(b) Linux ,(c) Win NT,(d) DOS,D
29. You should choose Sleep option when ,(a) The computer is tired after working for the whole day ,(b) You are leaving for a very short time and want to resume you work shortly ,(c) When computer gets hanged frequently. Let it sleep for some time,(d) You finish working and going to bed,B
30. The displays the name of every computer user on the computer ,(a) Wish list screen ,(b) Command screen ,(c) Welcome screen,(d) None of the above,C
31. The category of software most appropriate for controlling the design and layout of complex document like newsletters and brochure is: ,(a) Word processing ,(b) Computer aided design ,(c) Web page authoring,(d) Desktop publishing,A
32. Which one is not a system tool? ,(a) Backup ,(b) Disk defragment ,(c) Virus scanning,(d) All of the above Like MCQ Sets in Facebook (http://facebook.com/mcqsets),C
33. The memory which allocates space for DOS and application is called ,(a) Expanded memory ,(b) Cache memory ,(c) Virtual memory,(d) Conventional memory,D
34. The operating system creates from the physical computer ,(a) Virtual space ,(b) Virtual computer ,(c) Virtual device,(d) None,B
35. The operating system creates from the physical computer ,(a) Virtual space ,(b) Virtual computers ,(c) Virtual device,(d) None,B
36. Which menu bar selection would you access to open file? ,(a) Option ,(b) Help ,(c) View,(d) None of above,D
37. Which mode loads minimal set of drivers when starting Windows? ,(a) Safe Mode ,(b) Normal Mode ,(c) VGA Mode,(d) Network Support Mode,A
38. Which of the following are loaded in safe mode? ,(a) Keyboard driver ,(b) Mouse driver ,(c) VGA drive,(d) All of above,D
39. A is a named location on a disk where files are stored ,(a) Folder ,(b) Pod ,(c) Version,(d) None of the above,A
40. Which command is used to see the version of operating system? ,(a) Vol ,(b) Version ,(c) Ver,(d) None of the above,C
41. Which type of command requires additional files to perform specific operations? ,(a) Internal commands ,(b) External commands ,(c) Valuable commands,(d) Primary commands,B
42. Which of the following is system software? ,(a) Operating system ,(b) Compiler ,(c) Utilities,(d) All of the above,D
43. A user-interface that is easy to use is considered to be ,(a) User-happy ,(b) User-simple ,(c) User-friendly,(d) None of the above,C
44. A is a flash memory storage device that plugins into a USB port ,(a) USB snap drive ,(b) USB flash drive ,(c) USB memory maker drive,(d) None of above,B
45. The is the drive containing the files to be copied ,(a) Source drive ,(b) Destination drive ,(c) USB drive,(d) None of the above,A
46. The number of character contained in primary name (DOS)? ,(a) Up to 8 characters ,(b) 3 characters ,(c) Up to 10 characters,(d) None of the above,A
47. Which one of the following is not a multitasking operating system? ,(a) DOS ,(b) Windows ,(c) Unix,(d) Linux,A
48. The most recent version of MAC OS is based on the operating system ,(a) Windows ,(b) Linux ,(c) Unix,(d) CMOS,C
49. The operating system was initially created in the early 1970s at AT and T's Bell Labs ,(a) Linux ,(b) DOS ,(c) Unix,(d) GNU,C
50. Which command is used to undelete a bunch of files with extension .doc that you have just deleted? ,(a) Undelete ,(b) Undelete/all ,(c) Undelete *.doc,(d) All of above,C
51. Which command is used to display the contents of the text file of DOS? ,(a) Copy con ,(b) Copy ,(c) Type,(d) Dir,C
"52. In Windows, start button is used to ",(a) Run applications ,(b) Device setting ,(c) Turn off the system,(d) All of above,D
53. Which of the following is an essential file of a MS-DOS boot disk? ,(a) COMMAND.COM ,(b) START.COM ,(c) TREE.COM,(d) VER.COM,A
54. Which one is true for unconditional disk formatting? ,(a) Destroys every byte of data on a disk by overwriting it with with blank spaces ,(b) Do not check/scan surface after format ,(c) Transfer system files after format,(d) All of above,A
"55. Once text has been cut to the clipboard, you can that text into another document ",(a) Paste ,(b) Copy ,(c) Transfer,(d) None of the above,A
56. What is the function of radio button? ,(a) To select multiple option ,(b) To select single option ,(c) To select all option,(d) All of above,B
57. The Banker's algorithm is used ,(a) to rectify deadlock ,(b) to detect deadlock ,(c) to prevent deadlock,(d) to slove deadlock,C
58. The primary purpose of an operating system is: ,(a) To make the most efficient use of the computer hardware ,"(b) To allow people to use the computer, ",(c) To keep systems programmers employed,(d) To make computers easier to use,A
59. The primary purpose of an operating system is a ... ,(a) To make the most efficient use of computer hardware ,(b) To allow people to use the computer ,(c) To keep system programmer employed,(d) To make computer easier to use,A
60. You can use print manage window ,(a) To check status of files in the print queue ,(b) To cancel the print job ,(c) To interrupt printing,(d) All of the above,D
61. Which of the following operating system reads and reacts in actual time? ,(a) Quick Response System ,(b) Real Time System ,(c) Time Sharing System,(d) Batch Processing System,B
62. All of the following are TRUE regarding virtual memory EXCEPT ,(a) Any amount of RAM can be allocated to virtual memory ,(b) The setting for the amount of hard disk drive space to allocate virtual memory can be manually change ,(c) This temporary storage is called the swap file or page file,(d) Virtual memory is the physical space o the hard drive,A
63. The essential difference between an operating system like Linux and one like Windows is that ,"(a) Windows can run with an Intel processor, whereas Linux cannot ",(b) Linux is a proprietary whereas Windows is not ,"(c) There are multiple versions of Linux, but only one version of Windows",(d) Any programmer can modify Linux code which is not permitted with Windows,D
64. What is dispatch latency? ,(a) The time taken by the dispatcher to stop one process and start another ,(b) The time taken by the processor to write a file into disk ,(c) The whole time taken by all processor,(d) None of,A
65. A page fault occurs when ,(a) the Deadlock happens ,(b) the Segmentation starts ,(c) the page is found in the memory,(d) the page is not found in the memory,D
66. Whenever you move a directory from one location to another ,(a) All files inside the directory are moved ,(b) All the subdirectory inside that directory are moved ,(c) The directory is moved the source file is not moved,(d) Both a and b,D
67. The Basic Input Output System (BIOS) resides in ,(a) RAM ,(b) ROM ,(c) The CPU,(d) Memory Cache,B
68. Which of the following does not occur during the power-on-self- test (POST)? ,(a) The scandisk utility begins to run ,(b) The video card and video memory are tested ,(c) The BIOS identification process occurs,(d) Memory chip are checked to ensure that they are working properly,A
69. The maximum size of a write file is limited to only ,(a) Name of the file ,(b) Extension of the file ,(c) The amount of memory in your computer,(d) All of above,C
70. Which of the following is drop down list? ,(a) List ,(b) Combo box ,(c) Text area,(d) None,B
71. Recently deleted files are stored in ,(a) Recycle bin ,(b) Desktop ,(c) Taskbar,(d) My computer,A
72. Which components appear in the initial Windows start up display? ,(a) Dialog boxes ,(b) Start menu ,(c) Taskbar,(d) All of above,C
73. A small part of taskbar that has icons of background running applications is ,(a) Start button ,(b) Quick launch ,(c) Task bar,(d) System tray,D
74. An operating system version designed for use with a media center PC is Microsoft Windows XP ,(a) Home edition ,(b) Media center edition ,(c) Tablet PC edition,(d) None of above,B
75. An operating system version designed for use with a tablet PC is Microsoft Windows XP ,(a) Home edition ,(b) Media center edition ,(c) Tablet PC edition,(d) None of the above,C
76. The date and time displays on ,(a) Taskbar ,(b) Status bar ,(c) System tray,(d) Launch pad,C
77. _____runs on a computer hardware and serves as a platform for other system to run on ,(a) Operating system ,(b) Application system ,(c) System software,(d) All of above,A
78. Which runs on computer hardware and serve as platform for other software to run on? ,(a) Operating System ,(b) Application Software ,(c) System Software,(d) All,A
79. ________is the program run on a computer when the computer boots up ,(a) System software ,(b) Operating system ,(c) System operations,(d) None,B
80. Which is the first program run on a computer when the computer boots up? ,(a) System software ,(b) Operating system ,(c) System operations,(d) None,B
81. The contains commands associated with the My Computer window ,(a) Standard menu ,(b) Start menu ,(c) System menu,(d) None of the above,C
82. _____ is the layer of a computer system between the hardware and the user program ,(a) Operating environment ,(b) Operating system ,(c) System environment,(d) None of these,B
83. Which is the layer of a computer system between the hardware and the user program ,(a) Operating environment ,(b) Operating system ,(c) System environment,(d) None,B
84. When you start up the computer the boot up storage at which the BIOS versions manufacturer and data are displayed on the monitor is called ,(a) Bootstrap ,(b) Power on self test (POST) ,(c) System configuration,(d) Kernel loading,B
85. The operating system is the most common type of Software ,(a) Communication ,(b) Application ,(c) System,(d) Word processing software,C
86. Which of the following is/are external commands? ,(a) Edit ,(b) Label ,(c) Sys,(d) All of above,D
87. Which is not an external command? ,(a) Edit ,(b) XCOPY ,(c) Sys,(d) None of the above,D
88. Which of the following is not essential to shut down your computer? ,(a) Save all opened files ,(b) Close all running applications ,(c) Switch off monitor,(d) Cut off the power supply,C
89. What is Dr. Watson? ,(a) IT Expert ,(b) Diagnosis tool ,(c) Surgeon,(d) None,B
90. The command allows you to create logical drive ,(a) Sort ,(b) Path ,(c) Subst,(d) Batch Visit http://mcqSets.com to download more multiple choice questions bank. You can also attempt online quizzes for free. That will help you to practice and test your skills.,C
91. The command used to create logical drive for specific location of disk ,(a) Fdisk ,(b) Format ,(c) Subst,(d) All of the above,C
92. You can move a window to a different position on your screen by dragging it by its ,(a) Move handle ,(b) Tail ,(c) Status bar,(d) Title bar,A
"93. A bar that inform you the available options in your computer, opened applications, background running applications and can be used to switch between applications quickly is ",(a) Menu bar ,(b) Tool bar ,(c) Status bar,(d) Task bar,D
94. Which components appear in the initial windows start up display? ,(a) Dialog box ,(b) Task bar ,(c) Start menu,(d) All of the above,B
95. Taskbar is used for ,(a) Navigation program ,(b) Switching between program ,(c) Start a program,(d) All of above,D
96. To install the new font ,(a) Start -> setting -> control panel -> font ,(b) Start -> setting -> control panel -> font -> install new font ,(c) Start -> control panel -> font -> install new font,(d) Start -> setting -> font,B
"97. When a peripheral device needs immediate attention from the operating system, it generates a(n) ",(a) Interrupt ,(b) Spool ,(c) Stack,(d) Page file I'm developing MCQ Sets (http://mcqsets.com) as a complete platform for the candidates of competitive exams. You can send your suggestions and feedback to admin@mcqsets.com,A
"98. Underlined text, such as text and folder names is referred to as ",(a) Hyperlink ,(b) Menu ,(c) Source drive,(d) None of these,A
99. Which of the following is suitable after you install new drivers? ,(a) Shut Down ,(b) Restart ,(c) Sleep,(d) Hibernate,B
100. Windows displays various options to shutdown. Which is suitable at the end of day? ,(a) Shut Down ,(b) Restart ,(c) Sleep,(d) Hibernate,A
101. Which of the following shutdown method is often called Warm Boot? ,(a) Shut Down ,(b) Restart ,(c) Sleep,(d) Hibernate,B
"102. ______ is most often done after fixing a problem, adding a new program or making configuration change ",(a) Shut Down ,(b) Restart ,(c) Sleep,(d) Hibernate,B
103. ___________ is a compromise mode between Shut Down and Sleep mode because it does not consume power and remembers the current state of your desktop ,(a) Shut Down ,(b) Restart ,(c) Sleep,(d) Hibernate,D
104. You should choose this mode if you don't know how long you won't use your computer but want to have the same desktop state when you resume ,(a) Shut Down ,(b) Restart ,(c) Sleep,(d) Hibernate,D
105. The category of operating system that you most likely have running on your PDA computer is a Operating system ,(a) Real time ,"(b) Single user, single task ","(c) Single user, multitask","(d) Multiuser, multitask",B
106. Running multiple programs at the same time is called: ,(a) Multitasking ,(b) Foreground tasking ,(c) Single tasking,(d) Symmetric,A
"107. What is the meaning of ""Hibernate"" in Windows XP/Windows 7? ",(a) Restart the Computer in safe mode ,(b) Restart the Computer in hibernate mode ,(c) Shutdown the Computer terminating all the running applications,(d) Shutdown the Computer without closing the running applications,D
108. The function of Dir/W is ,(a) Show all details of file ,(b) Show only file name and directory name ,(c) Shows only directory,(d) All of the above,B
109. Page stealing ,(a) Is a sign of an efficient system ,(b) Is taking page frame from other working sets ,(c) Should be the turning goal,(d) Is taking layer disk space for page in page out,B
110. What do you mean by dialog box? ,(a) Interactive message box ,(b) Group of options ,(c) Set of controls,(d) All of the above,D
111. Dial up connection allows you to ,(a) Connect ISP ,(b) Internet ,(c) Server,(d) All of above,A
112. To properly exit Windows ,(a) Click the stop button on the desktop ,(b) Click the exit button on the desktop ,(c) Select shut down from Start menu,(d) None of above,C
113. Which is not a system tool? ,(a) Folder ,(b) Backup ,(c) Scandisk,(d) Format,A
114. A utility that can be used to minimize the number of fragmented files and enhance the speed ,(a) Disk space ,(b) Defrag ,(c) Scandisk,(d) Double space,B
115. To change the volume label ,(a) Vol ,(b) Label ,(c) Scandisk,(d) None,B
116. Which of the following is a disk compression tools? ,(a) Drive space ,(b) Defragmenter ,(c) Scandisk,(d) None of the above,A
117. To save your computer from viruses you will do ,(a) Install antivirus software and run it ,(b) Make physical safe for the removal disk ,(c) Scan the removable disk before using it,(d) All of the above,A
118. How can you optimize performance of your computer? ,(a) Delete unused files ,(b) Defrag disk ,(c) Scan for virus,(d) All of above,D
119. Scandisk ,(a) Checks the disk ,(b) Give information about disk ,(c) Run from DOS mode,(d) All of the above,D
120. Recently used application file list appears in the Windows operating system ,(a) Setting menu ,(b) Documents menu ,(c) Run dialog box,(d) Programs menu,B
121. Batch file is used to ,(a) Run program ,(b) Show the contents ,(c) run commands automatically,(d) All of above,C
"122. _________ are specially designed computer chips that reside inside other devices, such as your car or electric thermostat ",(a) Server ,(b) Embedded computer ,(c) Robotic computer,(d) Mainframes,B
123. The title bar always displays on ,(a) Top of the open windows ,(b) Left side of the open window ,(c) Right side of the open window,(d) All of above,A
124. Which of the following is used to display the content of a certain drive or folder? ,(a) Click the drive or folder while holding down the Alt key ,(b) Triple click the drive or folder ,(c) Right click the drive or folder,(d) Double click the drive or folder,D
125. Which of the following file menu option saves document to disk? ,(a) Save ,(b) Create ,(c) Rename,(d) All of above,A
126. While working with MS DOS which command is used to change the extension of all file names ending with .txt to doc? ,(a) Ren *.doc *.txt ,(b) Ren .txt .doc ,(c) Ren file.doc file.text,(d) Ren a:*.doc *.doc,A
127. Booting means ,(a) Restarting computer ,(b) Installing program ,(c) Removing errors,(d) Switch off,A
128. Booting means ,(a) Restarting computer ,(b) Installing program ,(c) Removing errors,(d) Switch off computer,A
129. RD command are used to ,(a) Remove an empty directory ,(b) Remove non empty directory ,(c) Remove directory including files,(d) None of the above,A
130. When you open my computer on desktop you see the information of ,(a) Hard disk ,(b) CD ,(c) Removable disk,(d) All of the above,D
131. _____ is an intermediate storage for deleted files ,(a) My computer ,(b) My documents ,(c) Recycle bin,(d) None of above,C
132. We can start the application from? ,(a) Log off ,(b) Network place ,(c) Recycle bin,(d) Run,D
133. Which command is used to list out deleted files in DOS? ,(a) list ,(b) Undelete/list ,(c) Recover,"(d) All of the above I've tried to make mcqsets.com free from mistakes. However, if you discover any, please report to admin@mcqsets.com",B
134. Which of the following is not process states? ,(a) New ,(b) Running ,(c) Ready,(d) Finished,D
135. Which command is used to delete the directory and all of its contents in one step? ,(a) Deltree ,(b) CD ,(c) Rd,(d) Dir *.*,A
136. What you type at the DOS command prompt to return back to windows? ,(a) Command ,(b) Exit ,(c) Quit,(d) Return,B
137. What do you type at the DOS command prompt to return back to Windows ,(a) Command ,(b) Exit ,(c) Quit,(d) Return,B
138. The question mark (?) indicates in file searching ,(a) A single character ,(b) A group of character ,(c) Questions,(d) None of above,A
139. Save operation means ,(a) Put data into processor ,(b) Put data into internal memory ,(c) Put data into secondary storage,(d) Put data into monitor,C
140. CAD software is most likely to be used by ,(a) Web designer ,(b) Engineers ,(c) Project Manager,(d) Magazine Editor,B
141. A spooler is a ,(a) Location in memory that maintains the contents of documents until it prints out ,(b) Queue of print job that are waiting to print ,(c) Program that coordinates the print job that are waiting to process,(d) Message sent from the printer to the operating system when a print job is completed,C
142. The problem with ...file is that they slow your computer's operation ,(a) Fragmented ,(b) Formatted ,(c) Program,(d) All of above,A
143. User action such as keystroke or mouse click are referred to as ,(a) Interrupt ,(b) Tasks ,(c) Processes,(d) Event,D
144. Which is not internal command? ,(a) Doskey ,(b) Verify ,(c) Print,(d) Find,D
145. What is the method of handling deadlocks? ,(a) Use a protocol to ensure that the system will never enter a deadlock state. ,(b) Allow the system to enter the deadlock state and then recover. ,(c) Pretend that deadlocks never occur in the system.,(d) All of the Above,D
146. To delete a file without allowing it to store in recycle bin ,(a) Press Delete key ,(b) Press Shift + Delete key ,(c) Press Ctrl + Delete key,(d) Press Alt + Delete key http://mcqsets.com is to help you to prepare your exam better.,B
147. Operating system is a .... ,(a) System software ,(b) Application software ,(c) Presentation software,(d) Database software,A
148. To display a shortcut menu for an object you use ,(a) Click the object ,(b) Right click the object ,(c) Point the object and press Ctrl+P,(d) Touch the object on the screen with your finger,B
149. Which of the following separates primary file and extension is ,(a) Dot ,(b) Period ,(c) Point,(d) All of the above,D
"150. In Microsoft windows, the graphical pattern on the desktop used as background for windows is ",(a) Icons ,(b) Wall paper ,(c) Picture,(d) Background,B
151. All of the following are task performed by the operating system except ,(a) Managing hardware on the computer ,(b) Controlling the access that application program has to the CPU ,(c) Performing housekeeping task like file compression and disk defragmentation,(d) Provides an interface for user to interact with computer,C
152. Which of the following is not an operating system? ,(a) CP/M ,(b) Unix ,(c) Pascal,(d) MS DOS,C
153. Operating system is like a ,(a) Government ,(b) Police ,(c) Parliament,(d) All of above,A
154. Underlined character on the menu or dialog box known as ,(a) Hot spot ,(b) Hot key ,(c) Pane,(d) Underline word,B
"155. Which key deletes text before, or to the left, of the insertion point? ",(a) PageUp ,(b) Delete ,(c) PageDown,(d) BackSpace,D
156. The chunks of a memory are known as ,(a) Sector ,(b) Offset ,(c) Page,(d) Frame,D
157. Start/restart the computer is called ,(a) Exit ,(b) Run ,(c) Option,(d) Boot,D
158. Which file is transferred when computer is start up? ,(a) Document ,(b) Program files ,(c) Operating system,(d) System files,D
159. Which of the following is an example of utility? ,(a) Antivirus ,(b) Word ,(c) Operating system,(d) Data recovery,A
160. Which is built directly on the hardware? ,(a) Computer Environment ,(b) Application Software ,(c) Operating System,(d) Database System,C
161. _____system is built directly on the hardware ,(a) Environment ,(b) System ,(c) Operating,(d) None,C
162. The purpose of run command in start menu is to ,(a) Launch internet browser ,(b) Open internet explorer ,(c) Open windows explorer,(d) Start programs,D
163. You can select My Computer icon and press Alt + Enter to ,(a) Delete it from desktop permanently ,(b) Open it in Explorer mode ,(c) Open System Properties dialog box,(d) Pin it on Start menu,C
164. Generally quick launch toolbar is displayed on ,(a) the left side of taskbar ,(b) the right side of taskbar ,(c) on the middle of taskbar,(d) a bar out of taskbar,A
165. Which is not a valid file system? ,(a) FAT 16 ,(b) FAT 32 ,(c) NTFS,(d) FXZ,D
166. Which file system DOS typically use? ,(a) FAT 16 ,(b) FAT 32 ,(c) NTFS,(d) LMFS,A
167. Which file system Windows 95 typically use? ,(a) FAT 16 ,(b) FAT 32 ,(c) NTFS,(d) LMFS,B
168. Which of the following is not a mode in starting Windows? ,(a) Command Prompt ,(b) Safe Mode ,(c) Normal Mode,(d) Turbo Mode,D
169. Which of the following is default mode for Windows to start? ,(a) Command Prompt ,(b) Safe Mode ,(c) Normal Mode,(d) None of above,C
"170. The file system ""NTFS"" stands for ",(a) New Type File System ,(b) Never Terminated File System ,(c) New Technology File System,(d) Non Terminated File System,C
171. What is the full form of NTFS ,(a) New Technology File System ,(b) New Technical File System ,(c) New Technician File System,(d) None of the above,A
172. Which one of the following is not the function of Operating System? ,(a) Resource Management ,(b) File Management ,(c) Networking,(d) Processor Management,C
173. How do you connect internet in your system? ,(a) My computer >> dialup networking ,(b) Control panel >> modem ,(c) Network neighborhood,(d) None of above,A
174. The following applications may appear on system tray except ,(a) System Clock ,(b) Volume Control ,(c) Network Connection,(d) MS Office Suite,D
175. Which of the following is text browser? ,(a) Lynx ,(b) Hot Java ,(c) Netscape,(d) Internet Explorer,A
176. Which of the following is default location of saving and opening file? ,(a) Desktop ,(b) My computer ,(c) My documents,(d) All of above,C
177. By default we can save the file in ,(a) Desktop ,(b) Recycle bin ,(c) My document,(d) My computer,C
178. __________ is the operating systems File and folder Manager ,(a) Windows Explorer ,(b) Windows Control Panel ,(c) My Computer,(d) My Documents,A
"179. It is used to explorer the contents of computer, drives as well as manage files ",(a) ,(b) My Document ,(c) My Computer,(d) My Network Place,B
180. The necessary conditions needed before deadlock can occur? ,"(a) No Mutual Exclusion, Hold and wait, Preemption, Circular Wait ","(b) Mutual Exclusion, No Hold and wait, Preemption, Circular Wait ","(c) Mutual Exclusion, Hold and wait, No Preemption, Circular Wait","(d) Mutual Exclusion, Hold and wait, Preemption, No Circular Wait",C
181. The OS used to operate the mobile phone is a ,(a) Smart card OS ,(b) Embedded OS ,(c) Multiuser OS,(d) None of above,B
182. UNIX operating system is a(n) ,(a) Time sharing operating system ,(b) Multi-user operating system ,(c) Multi-tasking operating system,(d) All of the above,D
183. The ability of an operating system to control the activities of multiple program at the same time is called ,(a) Multitasking ,(b) Multiprocessing ,(c) Multioperating,(d) Multipaging,A
184. The OS used to operate the mobile phone is a ,(a) Smart card OS ,(b) Embedded OS ,(c) Multi user OS,(d) None of above,B
185. Unix Operating System is an ,(a) Multi User Operating System ,(b) Time Sharing Operating System ,(c) Multi Tasking Operating System,(d) All the Above,D
186. _______ is used in operating system to separate mechanism from policy ,(a) Single level implementation ,(b) Two level implementation ,(c) Multi level implementation,(d) None,B
187. _________ is used in operating system to separate mechanism from policy ,(a) Single level implementation ,(b) Two level implementation ,(c) Multi level implementation,(d) None,B
188. Essential files of MS DOS are ,(a) Command.com ,(b) Io.sys ,(c) Msdos.sys,(d) All of above,D
189. Which Operating System doesn't support long file names? ,(a) OS/2 ,(b) Windows 95 ,(c) MS-DOS,(d) Windows NT,C
190. We need system files to run ,(a) MS Word ,(b) MS Excel ,(c) MS Dos,(d) MS Access,C
191. What is the function of folder? ,(a) Save files ,(b) Delete files ,(c) Move files,(d) All of the above Like Facebook page of MCQ Sets – http://facebook.com/mcqsets Post your questions and discuss – http://icttrends.com/forum Attempt online quizzes – http://mcqsets.com Send your feedback and suggestions – admin@mcqsets.com,D
192. Which command is used to open the directory? ,(a) Open ,(b) Chdir ,(c) Move,(d) All of above,B
193. Which button might you find in a windows title bar? ,(a) Close button ,(b) Maximize button ,(c) Minimize button,(d) All of the above,D
194. Press the button to have the window fill the entire screen ,(a) Close ,(b) Maximize ,(c) Minimize,(d) none of the above,C
195. Which windows features can be accessed from the start menu? ,(a) Help ,(b) Windows Explorer ,(c) Microsoft Network,(d) All of above,D
196. _______ are list of commands that appear on the screen ,(a) GUIS ,(b) Icons ,(c) Menus,(d) Windows,C
197. The box on that allows you to choose where to go and is located below the standard toolbar ,(a) System menu ,(b) Address bar ,(c) Menu bar,(d) None of these,B
198. A is a set of computer instructions that carry out a task on the computer ,(a) Program ,(b) Database ,(c) Memory files,(d) None of the above,A
199. Which command is used to copy system files? ,(a) Sys ,(b) Command ,(c) MD,(d) Move,A
200. To make file in MS Dos we need command ,(a) Copy ,(b) Copy con ,(c) MD,(d) Make File,B
201. A real time operating system is most likely to be used for which of the following task? ,(a) Controlling access to a shared printer in a network ,(b) Ensuring that system clock works correctly on server ,(c) Managing the access to system files in a laptop computers,(d) Controlling the fuel injection system of an automobile engines,D
202. An operating system is a program or a group of programs that ,(a) Helps in checking the spelling of Word ,(b) Maintain the relationship in Database ,(c) Manages the resources of the Computer,(d) Performs the calculations of cells in Excel,C
203. What is the function of an operating system? ,(a) Manages computer's resources very efficiently ,(b) Takes care of scheduling jobs for execution ,(c) Manages the flow of data and instructions,(d) All of the above,D
204. The Primary job of the operating system is ,(a) Manage Commands ,(b) Manage Users ,(c) Manage Programs,(d) Manage Resources,D
205. Which of the following is not an operating system? ,(a) Windows 2000 ,(b) Linux ,(c) Mac OS,(d) Notepad,D
206. Scandisk analyze and repair damage to which of the following? ,(a) Physical clusters ,(b) FAT ,(c) Lost clusters,(d) All of the above,D
207. Find can be used to ,(a) Locate a program ,(b) Locate a document ,(c) Locate a network computer,(d) All of above,D
208. ________ is a new windows feature that offers a number of methods for searching for a file or folder? ,(a) Find ,(b) Search ,(c) Locate,(d) All of the above,A
209. The command is used to open windows based application directly from DOS prompt ,(a) Run ,(b) Start ,(c) Load,(d) Execute,B
210. When we double click on my computer ,(a) Show the content of your saved files ,(b) Show the list of your computer drive ,(c) List of deleted files and folders,(d) All of the above,B
211. A is a pointing device ,(a) Monitor ,(b) Mouse ,(c) Keyboard,(d) None of these,B
212. Which of the following is the part of the operating system? ,(a) Cell ,(b) FAT ,(c) Kernel,(d) Disk,C
213. Directory is similar to .... ,(a) File ,(b) Folder ,(c) Item,(d) None of above,B
214. What are the benefits of network? ,(a) To share hardware components ,(b) To share information and share software ,(c) It reduces cost,(d) All of above,D
215. Sleep is a good mode to use because ,(a) It saves power which in trun is saving money ,(b) It makes compuer fresh after it wakes up ,(c) It consumes low battery when you start it again,(d) All of above,A
"216. What hole will allocates in ""Worst-Fit"" algorithm of memory management? ",(a) It allocates the smaller hole than required memory hole ,(b) It allocates the smallest hole from the available memory holes ,(c) It allocates the largest hole from the available memory holes,(d) It allocates the exact same size memory hole,C
217. The operating feature that integrates the file created in different application into WebPages ,(a) Web integration ,(b) Internet integration ,(c) Intranet integration,(d) Hypertext integration MCQ Sets contains collection of most probable and quality multiple choice questions for you to prepare exams.,A
218. BIOS is used by ,(a) Operating system ,(b) Compiler ,(c) Interpreter,(d) Application software,A
