"20. Which of the following shall be drawn and paid by the D.D.O. responsible for drawal and disbursement of the emoluments of the Government servant against the new post, without getting the 'due and drawn' statement verified by the previous D.D.O  ",(a) arrears of conveyance  ,(b) arrears of dearness allowance sanctioned by the Government retrospectively  ,(c) arrears on accounts pay fixation under new Pay Commission  ,(d) arrears of increased rate of HRA.   ,B,[Rule: Exception to 83]
"21. State whether true or false        If pay, allowances or leave salary becomes due in India to a Government servant absent out of India, he must make his own arrangements to receive it in India.  ",(a) True  ,(b) False   ,,,A,[Rule: 84]
"22. The net leave salary due to him shall, on his express request, be remitted to him by the drawing and disbursing office by postal money order at Government expense, when a Group 'D' Government servant proceeds on leave for a period  ",(a) exceeding one month  ,(b) not exceeding one month  ,(c)         exceeding two months  ,(d) not exceeding two months   ,A,[Rule: Note 1 below 87]
23. The overtime allowances shall  ,(a) not be taken into account while calculating Income Tax  ,(b) be taken into account while calculating Income Tax  ,(c) be determined by the HoD for this purpose  ,(d) be taken into account while calculating Income Tax when the gross income already exceeds the limit of income tax   ,B,[Rule: 88 (d)]
"24. The travelling allowance bills of Government servants proceeding on tour shall be presented at convenient intervals during the period of their tour or immediately on return to the headquarters and, as far as practicable before  ",(a) 30th day of April if the tour has been completed before that date  ,(b) 30th day of September if the tour has been completed before that date  ,(c) 31st day of January if the tour has been completed before that date  ,(d) 31st day of March if the tour has been completed before that date   ,D,[Rule: 90 (3)]
25. Who shall be personally responsible for the amount drawn on a bill signed by him or on his behalf until he has paid it to the person entitled to receive it and has obtained a legal quittance?  ,(a) DDO  ,(b) Head of Office  ,(c) Head of Department  ,(d) Accounts Officer   ,B,[Rule: 92 (1)]
"26. If for any reason, payment cannot be made within the course of the month, the amount drawn for the payee shall be  ",(a) refunded by short drawing in the next bill  ,(b) deposited to bank along with challan  ,(c) kept in suspense account  ,(d) shown as a receipt under departmental cash balance   ,A,[Rule: 92 (2)]
"27. The amount of undisbursed pay and allowances may, at the discretion of HoO be retained for any period not exceeding  ",(a) one month  ,(b) two months  ,(c) three months  ,(d) six months   ,C,[Rule: 92 (2)]
28. The amount of undisbursed pay and allowances may be retained for prescribed period at the discretion of Head of Office provided he is satisfied that  ,(a) proper arrangements can be made for the safe custody of the sums retained  ,(b) the undisbursed amount be disbursed by the prescribed time  ,(c) individual concerned requests in writing  ,(d) All of the above.   ,A,[Rule: 92 (2)]
29. State whether true or false        Undisbursed pay and or allowances may be kept as a credit under the deposit section of Government Account to facilitate its subsequent withdrawal if the Head of the Department approves the merit of case  ,(a) True  ,(b) False   ,,,B,[Rule: 92 (3)]
"30. An account of undisbursed pay and allowance, should be kept in a Register in Form  ",(a) GAR 21  ,(b) GAR 23  ,(a) GAR 24  ,(a) GAR 25 ,D,[Rule: Note 2 below 92 (3)]
"31. From the Register of undisbursed pay and allowance, an abstract should be prepared to ensure their refund either in cash or by short drawal from the next bill of amounts remaining undisbursed for  ",(a) three months  ,(b) four months  ,(c) six months  ,(d) twelve months   ,A,[Rule: Note 2 below 92 (3)]
32. Pick the incorrect one  ,"(a) Normally, the last payment of pay or allowances in respect of a Government servant who finally quits service of the Government or who is placed under suspension may be made only after the Head of Office satisfies himself that there are no demands outstanding against the Government servant.  ","(b) in case, where security for an amount considered by the said Head of Office to be adequate to cover the aforesaid demands is taken from such Government servant, in cash, or by a surety bond, or by with-holding a part of the gratuity payable to the Government servant  ",(c) Pay and allowances can be drawn for the day of the Government servant's death; the hour at which death takes place has no effect on the claim.  ,(d) Day' for the purpose of this rule should mean a calendar day beginning and ending at time when working hour of the office starts.   ,D,[Rule: Note below 94. Day means midnight to midnight]
33. Pick the incorrect one  ,"(a) pay and allowances of all kinds claimed on behalf of a deceased Government servant may not be paid without production of usual legal authority, under the orders of the Head of office in which the Government servant was employed at the time of his death  ","(b) The Head of office may make anticipatory payment of an amount not exceeding Rs.10,0 00.  ","(c) In cases where the gross amount of the claim exceeds Rs.10,000, payment will be made by the Head of Office only on the execution of an indemnity bond in Form GAR 26 duly stamped for the gross amount due for payment with such sureties as may be deemed necessary.  ","(d) Normally, there should be two sureties, both of known financial stability unless the gross amount of the claim is less than Rs.10,000 in which case the authority accepting the indemnity bond in Form G.A.R. 26 for and on behalf of the President should decade on the merits of each case, whether to accept only one surety instead of two. ",A,[Rule: 95 (1)]
