"20. State whether true or false Cases of amounts drawn on AC Bills and kept outside Government Account in Personal Deposit accounts, bank accounts, etc., particularly in the month of March, should be collected and pursued with the Department/Government by the Central Audit Support Sections for inclusion in the Audit Report. ",(a) True ,(b) False,,,A,
"21. On completion of the audit and review, the Central Audit Party will forward the Selection Register, the completion certificate and the audit notes/memos to the relevant Central Audit Support Section. The audit notes/memos should be forwarded in ",(a) single copy ,(b) duplicate ,(c) triplicate ,(d) quadruplicate,C,
"22. Who will be responsible for watching the systems and procedures for and the effectiveness of pursuance of objections of an accounting nature, such as non-availability of DC Bills, vouchers or payees’ receipts, errors in the treasury and divisional accounts, etc.? ",(a) Accountant General (A&E) ,(b) Accountant General (Audit) ,(c) Both AG (A&E) and AG (Audit) jointly ,(d) Both AG (A&E) and AG (Audit) individually and jointly,B,
23. A digest of important and interesting cases noticed in audit should also be compiled and forwarded to the CAG on ,(a) monthly basis ,(b) quarterly basis ,(c) half-yearly basis ,(d) annual basis,C,
24. Pick the correctly matched in respect of duties and responsibilities of members of Central Audit Support Sections ,"(a) Issue and pursuance of objection memos with departmental officers, public works and forest accounting sections-Assistant Audit Officer ",(b) Maintenance and closure of objection book- Auditor ,(c) Audit of all sanctions to expenditure-Assistant Audit Officer ,(d) Audit of Contract documents- Audit Officer,AB,
"25. Responsible for review of portfolio files for Central, Centrally Sponsored and State Plan schemes in Central Audit Support Sections is ",(a) Sr. Auditor ,(b) Assistant Audit Officer ,(c) Audit Officer ,(d) Group Officer,B,
"26. Duties and responsibilities of Assistant Audit Officer with regards to Departmental Audit are i. Overall supervision and co-ordination of work of audit parties. ii. Selection of vouchers for audit and review. iii. Audit of contingent vouchers over Rs 1,00,000. iv. Review of vouchers audited by Senior Auditors/Auditors. ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, ii and iv ",(d) All of the above,C,
"27. Duties and responsibilities of Sr. Auditor with regards to Departmental Audit are i. Audit of TA bills including LTC bills and medical reimbursement bills of non-gazetted officers. ii. Audit of contingent bills up to Rs 1,00,000 and Public Works and Forest cheques iii. Audit of grant-in-aid vouchers iv. Audit of other miscellaneous vouchers ","(a) i, ii and iv ","(b) i, iii and iv ","(c) ii, iii and iv ",(d) All of the above.,B,
"28. Duties and responsibilities of Auditor with regards to Departmental Audit are i. Listing of vouchers for selection of Audit and review. ii. Audit of establishment vouchers of non-gazetted officers. iii. Audit of vouchers in respect of advances to Government Servants. iv. Any other routine work, or other work entrusted by Assistant Audit Officer. ","(a) i, ii and iv ","(b) i, iii and iv ","(c) ii, iii and iv ",(d) All of the above.,D,
29. Who is responsible with regard to audit of final payment vouchers in Provident Fund Section? ,(a) Assistant Audit Officer ,(b) Audit Officer ,(c) Sr. Auditor ,(d) Auditor,C,
30. Contingent charges have been categorised into ,(a) two categories ,(b) three categories ,(c) five categories ,(d) four categories,C,
31. Pick the incorrect category of contingent charges ,(a) Abstract contingency ,(b) Special contingency ,(c) contract contingency ,(d) Scale regulated contingency,A,
"32. Contingent charges which require neither special sanction nor countersignature, but may be incurred by the disbursing officer on his own authority subject to the necessity of accounting for them are called ",(a) Special Contingencies ,(b) Fully vouched contingencies ,(c) Scale-regulated contingencies ,(d) Abstract contingencies,B,
"33. Charges as cost of liveries, rewards for destruction of wild animals, batta to witnesses are classified as ",(a) Special Contingencies ,(b) Scale-regulated contingencies ,(c) Fully vouched contingencies ,(d) Abstract contingencies,B,
34. Audit in the case of Grants-in-aid can be applied ,(a) to the original grant itself ,(b) to the expenditure that is subsequently incurred from it by the grantee. ,(c) Both a & b ,(d) None of the given,C,
"35. Governments and Heads of Departments required to furnish to Audit detailed information about the financial assistance given to various institutions, the purpose(s) for which the assistance was sanctioned and the total expenditure of the institutions ",(a) every month ,(b) every quarter ,(c) every six month ,(d) every year,D,
36. Audit of grant in aid is conducted under the provision of ,(a) Section 14 & 15 of the DPC Act ,(b) Section 15 & 16 of the DPC Act ,(c) Section 16 & 17 of the DPC Act ,(d) Section 17 & 18 of the DPC Act,A,
37. Audit should check that except ,(a) the sanction conforms to the pattern of assistance or rules governing such grants-in-aid as approved by the Parliament. ,(b) the suitability of the institution seeking the grant has been assessed by the sanctioning authority ,"(c) every order sanctioning a grant indicates whether it is recurring or non-recurring in nature and the object for which it is given and clearly specifies the general and special conditions, if any, attached to the grant ",(d) provision to the effect that the accounts of the grantee institutions shall be open to inspection by the sanctioning authority/Audit whenever considered necessary by them is incorporated in all orders sanctioning grants-in-aid,A,
"38. On the quantum of the grants-in-aid to State Governments for developmental schemes, the Central Government have decided ","(a) Where recurring grants-in-aid are given, the quantum of such grants should be based on the net expenditure arrived at by deducting the estimated receipts from the gross expenditure. ","(b) In respect of grants-in-aid of a capital nature/non-recurring one not only the elements of possible receipts that would accrue to the State Government should be taken into account in determining the quantum of the grants, but any receipts from the disposal of property constructed or acquired by utilizing the grant relating to schemes which were closed or abandoned should also be reckoned proportionately. ",(c) Both a & b ,(d) None of the above.,C,
"39. Pick the correct one i. It should be watched that, except in special circumstances, grants are not paid in excess of actual requirements of the grantee for the financial year ii. Unless the Government directs otherwise in any particular case, every order sanctioning a grant shall indicate whether it is recurring or non-recurring in nature and specify clearly the objects for which it is given and the conditions, if any, attached to the grant. iii. In the case of all grants whether recurring or non-recurring for specified objects, the order shall also specify the time limit within which the grant or each instalment of it is to be spent iv. Where no condition is attached to a grant, Audit is in no way concerned with the manner in which the grant is utilized by the grantee. ","(a) i, ii and iii ","(b) i, ii and iv ","(c) ii, iii and iv ",(d) All of the above.,B,
40. Which of the following are required to submit the Utilisation Certificate? ,(a) Ministries and departments of the Central Government ,(b) State Governments directly incurring expenditure out of Central grants ,(c) State Government incurring expenditure incurred through local bodies or private institutions ,(d) All of the above,C,
41. Central and State Government may give Grants-in-aids to i. Autonomous bodies ii. Local bodies iii. Co-operative Societies iv. Private Institutions ,"(a) i, ii and iii ","(b) i, ii and iv ","(c) i, iii and iv ",(d) All of the above.,D,
"42. If the sanctioning authority has not prescribed any time frame for the purpose, the grant will normally be spent within a period of ",(a) one year from the date of issue of the sanction. ,(b) one year from the end of the financial year in which the sanction was issued ,(c) eighteen months from the date of issue of the sanction. ,(d) eighteen months from the end of the financial year in which the sanction was issued,A,
43. Audit in all other cases should be conducted only numerically to verify that ,(a) the sanctioned scale is not exceeded ,(b) the total amount sanctioned for the scholarships and stipends has not been exceeded ,(c) scholarships and stipends are drawn only for the period for which they are admissible in terms of the sanctions. ,(d) All of the above.,D,
44. Audit of scholarships and stipend vouchers fall into ,(a) four categories ,(b) five categories ,(c) three categories ,(d) six categories,B,
45. Audit should ensure during the scrutiny of scholarship and stipends that ,(a) the bills for educational scholarships and stipends have been drawn in accordance with the procedures prescribed in the relevant rules ,(b) necessary certificates vouchsafing fulfilment of the prescribed conditions have been furnished ,(c) Both a & b ,(d) None of the given,C,
"46. On receipt of pension papers, the Accountant General (A&E) applies the requisite checks, records the account enfacement in ","(a) Part-II of Form 7 of the Central Services (Pension) Rules, 1972 ","(b) Part-III of Form 7 of the Central Services (Pension) Rules, 1972 ","(c) Part-II of Form 8 of the Central Services (Pension) Rules, 1972 ","(d) Part-III of Form 8 of the Central Services (Pension) Rules, 1972",A,
"47. The AG (A&E) issues Pension Payment Order, if the pension is payable in his circle of accounting unit ",(a) not later than fifteen days in advance of the date of retirement of the government servant ,(b) not later than one month in advance of the date of retirement of the government servant ,(c) not later than forty-five days in advance of the date of retirement of the government servant ,(d) not later than two month in advance of the date of retirement of the government servant,B,
"48. State whether true or false When the pension is payable in another circle of accounting unit, the Accountant General (A&E) sends the Pension Payment Order along with a copy of Form 7 and the accounts enfacement to the Accountant General (A&E) of that unit for arranging payment. ",(a) True ,(b) False,,,A,
"49. Monthly lists of all payment orders issued by the Accountant General (A&E) are to be sent, treasury-wise, to the ",(a) The Government ,(b) Treasury Officers concerned ,(c) Accountant General (Audit) ,(d) All of the above.,C,
"50. In cases involving recovery of dues yet to be assessed, Audit should verify whether ",(a) 20% of the gratuity has been withheld from the gratuity or provisional gratuity ,"(b) 20% of the gratuity or Rs 1,000, whichever is less, has been withheld from the gratuity or provisional gratuity ",(c) 10% of the gratuity has been withheld from the gratuity or provisional gratuity ,"(d) 10% of the gratuity or Rs 1,000, whichever is less, has been withheld from the gratuity or provisional gratuity",D,
51. The AG (A&E) in respect of the anticipatory pension payments authorised by him and the provisional pension payments authorised on the basis of sanctions issued by heads of departments/offices in ,(a) Form 102 ,(b) Form 105 ,(c) Form 107 ,(d) Form 110,A,
52. No contract involving an uncertain or indefinite liability or any condition of an unusual character should be entered into without the prior consent of the competent ,(a) legal authority ,(b) financial authority ,(c) both legal and financial authorities ,(d) None of the given.,B,
"53. Pick the correct one i. terms of a contract once entered into should not be materially varied without the prior consent of the competent financial authority. ii. In selecting the tender to be accepted, the financial status of the tendering individuals and firms must be taken into consideration, in addition to all other relevant factors. iii. Even in cases where a formal written contract is not entered into, no order for supplies should be placed without at least a written agreement in regard to price. iv. When a contract is likely to endure for a period of more than five years, it should include, wherever feasible, a provision for its unconditional revocation or cancellation by Government at any time after the expiry of three months’ notice to that effect. ","(a) ii, iii and iv ","(b) i, ii and iv ","(c) i, ii and iii ",(d) All of the above,C,
"54. In respect of civil departments, copies of contracts and agreements should invariably be obtained and examined in Central Audit relating to purchases of the value of ",(a) Rs 5 lakhs and above ,(b) Rs 10 lakhs and above ,(c) Rs 1 lakhs and above ,(d) Rs 15 lakhs and above,A,
55. Pick the incorrect one ,"(a) All rates and running contracts, as well as all important and unusual contracts, should be scrutinised irrespective of the amount of contract. ",(b) Other contracts should be examined in local audit to a suitable extent determined with reference to local conditions. ,"(c) For this purpose, the departmental officers should be required to send monthly lists of all contracts entered into by them, besides copies of all contracts and agreements for purchases of the value of Rs 5 lakhs and above, all rate and running contracts, and of all important and unusual contracts included in the monthly lists for scrutiny ",(d) None of the above,D,
56. A detailed examination of selected contracts entered into by the Directorate General of Supplies and Disposals and by the Department of Food under the Ministry of Food and Agriculture is conducted ,(a) The Director General of Audit (Central Revenues) ,(b) The Principal Director of Audit (Economic and Service Ministries) ,"(c) Accountant General (Commercial, Works and Receipt Audit) ",(d) The Principal Director of Audit (Commercial),B,
57. The contract should have been sanctioned by a competent authority under the State Government and signed for and on behalf of ,(a) the President of India ,(b) the Governor of the State ,(c) the Secretary of concerned department of the State Government ,(d) the Chief Minister of the State,B,
58. The DGS&D was relieved of the responsibility for ad hoc purchases w.e.f ,(a) 1st April 1991 ,(b) 1st April 1992 ,(c) 1st January 1992 ,(d) 1st January 1993,C,
59. The Directorate General of Supplies and Disposals is under ,(a) Ministry of Commerce & Industry ,(b) Ministry of Commerce & Trade ,(c) Ministry of Corporate Affairs ,(d) Ministry of Finance,A,
"60. In all cases of contracts entered into by the ministries of the Government of India directly with suppliers in the United Kingdom and United States of America, the ministries are required to furnish copies of all such contracts to the Audit Officers concerned in India by ",(a) the 7th of the month following that in which the contract is signed ,(b) the 10th of the month following that in which the contract is signed ,(c) the 15th of the month following that in which the contract is signed ,(d) the 20th of the month following that in which the contract is signed,D,
"61. Stores transactions passed on to India through the Remittance Account between England and India or the accounts of the India Supply Mission, Washington, as well as transactions pertaining to the separated accounts offices, which are initially classified under “Pay and Accounts Offices"" and intimated to the Accounts Officers in India under the heading ",(a) Store Transaction ,(b) Foreign Transactions ,(c) Miscellaneous Transactions ,(d) Supply Transactions,C,
62. Deposits covered in Audit may be classified broadly except ,"(a) Civil Deposits that include revenue deposits, civil court deposits, criminal court deposits, etc ",(b) Local Fund Deposits ,(c) Special Deposits Accounts of government companies ,(d) Unclaimed Deposits,D,
"63. The monthly plus and minus memoranda, duly supported by the repayment vouchers, and the annual statements of lapsed deposits received from the treasuries, courts, etc are checked in the office of the ",(a) Accountant General (A&E) ,(b) Accountant General (Audit) ,(c) Pay and Accounts Office ,"(d) Central Accounts Section, RBI",A,
"64. Audit should ensure that monies received on account of revenue deposits, civil court deposits, criminal court deposits, etc are duly supported by ",(a) Pay Orders ,(b) challans ,(c) Sanction Letters ,(d) any of the given,B,
65. A return of transactions of the Government relating to revenue and civil and criminal court deposits is to be rendered to the Accountant General (A&E). This is ,(a) Monthly return ,(b) Quarterly return ,(c) Half-yearly return ,(d) Annual return,D,
"66. i. Personal Deposits are maintained in the Department concerned in the nature of banking accounts. ii. These are commonly known as Personal Ledger Accounts or Personal Deposit Accounts and are established either under statutory provisions of the Government or created under any law or rule having the force of law by transferring funds from the Consolidated Fund of the State for discharging liabilities of the Government arising out of special enactments. iii. Ordinarily, Government sanctions the opening of a banking deposit account or of a Personal Ledger Account after consultation with the Accountant General (A&E). iv. Except where Personal Deposit Accounts are created by law or rules having the force of law for discharging liabilities arising out of special enactments, other Personal Deposit Accounts shall be closed at the end of the financial year by minus debit of the balance to the relevant service heads in the Consolidated Fund of the State, the Account being opened again in the following year, if necessary, in the usual manner. ","(a) i, ii and iii ","(b) i, iii and iv ","(c) ii, iii and iv ",(d) All of the above,A,
"67. Where the AG (Audit) decides that the audit of initial accounts of Personal Deposit Accounts need not be undertaken by him on the ground that the money involved belongs to a local fund or a private fund not administered by a government servant or for any other reason, the Government may entrust audit of the initial accounts to another recognized authority ",(a) the Examiner of Local Fund Accounts ,(b) a qualified auditor ,(c) Both a & B ,(d) None of the given,C,
"68. A deposit is considered to be lapsed to Government, if the same remains unclaimed for ",(a) 3 completed financial years ,(b) more than 3 completed financial years ,(c) 5 completed financial years ,(b) more than 5 completed financial years,B,
69. No deposit that has lapsed has been repaid without the authority from the Accountant General (A&E) or ,(a) the treasury ,(b) Accountant General (Audit) ,(c) Government ,(d) All of the above.,A,Rule 3.14.11(iv)
"70. Government Provident Funds within the meaning of the Provident Fund Act, 1925, which are dealt with in the A&E offices, Pay and Accounts offices or the Provident Fund Organisation of the State Governments are i. General Provident Fund ii. All India Service Provident Fund iii. Contributory Provident Fund Iv. Other miscellaneous Provident Funds ","(a) i, ii and iii ","(b) i, iii and iv ","(c) ii, iii and iv ",(d) All of the above.,D,
71. Pick the incorrect one ,"(a) In respect of all the States, the Accountant General (A&E) is responsible for the maintenance of detailed accounts of Service and Provident Funds controlled by all the State Governments. ","(b) The Central Government departments themselves, however, continue to be responsible for the maintenance of Provident Fund Accounts of their own employees. ",(c) The entire work connected with the maintenance of individual Provident Fund accounts of the Group ‘D’ employees of the Central Government has been entrusted to the departmental authorities themselves. ,(d) None of the given.,A,
72. Who maintains the records relating to the loans given by the Government? ,(a) Departmental Officer ,(b) the departmental officers and the Pay and Accounts Officers ,"(c) the departmental officers, the Pay and Accounts Officers and the Accountant General (A&E) ","(d) the departmental officers, the Pay and Accounts Officers, the Public Debt Officer and the AG (A&E)",B,
73. Interest payments on the borrowings is managed by ,(a) The Reserve Bank of India ,(b) Department/Ministry ,(c) the Public Debt Offices ,(d) Accountant General (A&E),C,
"74. Under which Article of Constitution, the Union can raise money by borrowing upon the security of the Consolidated Fund of India? ",(a) Article 292 ,(b) Article 293 ,(c) Article 295 ,(d) Article 294,A,
"75. Under which Article of Constitution, the State Government can raise money by borrowing upon the security of the Consolidated Fund of the State? ",(a) Article 292 ,(b) Article 293 ,(c) Article 295 ,(d) Article 294,B,
"76. A State may not, without the consent of the Government of India, raise any loan if ",(a) any part of a loan made to the State by the Government of India is still outstanding ,(b) if that Government has guaranteed the repayment of any loan ,(c) Both a & b ,(d) either of a and b,D,
77. Who maintains the detailed accounts of State Government’s loans and also arrange for payment of the principal and interest whenever due? ,(a) Department concerned ,(b) Finance Department ,(c) Accountant General (A&E) ,"(d) Central Accounts Section, RBI",C,
"78. Pick the correct one regarding in cases where the Public Works Department incurs expenditure on works executed under special orders and such expenditure is treated as a loan, ",(a) the amounts debitable to several loan accounts will appear in the monthly accounts of the divisional offices and these would be deemed to have been advanced on the last day of the month in which the expenditure appeared in the divisional accounts ,(b) the amounts debitable to several loan accounts will appear in the monthly accounts of the divisional offices and these would be deemed to have been advanced on the first day of the month in which the expenditure appeared in the divisional accounts ,(c) the amounts debitable to several loan accounts will appear in the monthly accounts of the divisional offices and these would be deemed to have been advanced on the date of actual payment. ,(d) the amounts debitable to several loan accounts will not appear in the monthly accounts of the divisional offices.,A,
79. Takavi advance is a ,(a) Capital advance ,(b) Revenue advance ,(c) Permanent advance ,(d) Temporary advance,B,
80. In the case of departments having separated accounts organisations who maintains a Register of Permanent Advances listing of all such advances sanctioned for each office? ,(a) Accountant General (A&E) ,(b) Department concerned ,(c) Pay and Accounts offices ,(d) Office concerned,C,
81. Permanent advances are normally granted to officers who are required to make payments before they can obtain the necessary funds by drawing proper bills. In April every year fresh acknowledgements for the advances held on 31st March are obtained ,(a) True ,(b) False,,,A,
82,(a) Accountants General (A&E) or the Pay and Accounts Officers maintain detailed accounts of loans and advances granted to government servants that are recoverable in not less than sixty instalments ,(b) The departmental officers themselves maintain detailed accounts of other short-term loans and advances. ,(c) The departmental officers maintain detailed accounts of short-term loans and advances granted to gazetted officers in all the cases. ,(d) None of the given,C,
83. Audit is responsible for keeping a watch over the investment of funds forming part of the ,(a) Consolidated Fund of India or the State ,(b) Public Account of India or of the State ,(c) Contingency Fund of India or the State ,(d) Consolidated Fund and Public Account of India or of the State,B,
84. The funds created for the redemption of loans raised by the Union and State Governments is called ,(a) Contingent Fund ,(b) Reserve Fund ,(c) Corpus Fund ,(d) Sinking Fund,D,
"85. Funds in the accounts of the Union and the State Governments which have been created for specific and well-defined purposes and are fed by contributions or grants from the Consolidated Fund of India, of a State or of a Union Territory, or from outside agencies is ",(a) Reserve Fund ,(b) Contingent Fund ,(c) Corpus Fund ,(d) Sinking Fund,A,
86. Reserves Funds are located under Sector ,(a) H ,(b) K ,(c) J ,(d) M,C,
87. All transactions as are ultimately removed either by payment or recovery in cash or by book adjustments are recorded under ,(a) Deposit Head ,(b) Suspense Head ,(c) Revenue Head ,(d) Remittance Head,B,
"88. Interest payment for loans obtained from autonomous institutions like the LIC, NABARD etc. are managed by the ",(a) Public Debt Office (RBI) ,(b) Accountant General (A&E) ,(c) Finance Ministry ,(d) Departmental officers,D,
89. Interest payment for loans obtained from open market borrowings of Government are managed by the ,(a) Public Debt Office (RBI) ,(b) Accountant General (A&E) ,(c) Finance Ministry ,(d) Departmental officers,A,
90. Audit of interest payments on open market loans managed by the Public Debt offices is divided between the Indian Audit and Accounts Department and the Public Debt office concerned. The latter’s responsibilities in regard to these payments extend to verifying that ,(a) the amount of promissory note is correctly stated in the voucher ,(b) the interest has not been paid twice for the same half-yearly period ,(c) Both a and b ,(d) None of the given.,C,
91. Remittance transactions are not booked to the final heads of account but are taken to merely adjusting heads. ,(a) True ,(b) False,,,A,
"92. Pick the correct one i. Departmental officers rendering compiled accounts, cash remittances take place between treasuries and also between treasuries and currency chests. ii. Every entry of ‘remittance into’ or ‘withdrawal from’ accounted for by an account rendering unit has to be cleared by a corresponding opposite entry in the accounts of the unit receiving the remittance or permitting the withdrawal. iii. The Accountant General (A&E) maintains necessary broadsheets for watching the clearance of remittances relating to the Public Works and Forest Departments, departmental commercial undertakings, State Excise Officers, etc that render compiled accounts to him. iv. He also maintains a Remittance Check Register for checking cash remittances between treasuries inter se and remittances between treasuries and currency chests. ","(a) i, ii and iii ","(b) i, iii and iv ","(c) ii, iii and iv ",(d) All of the above,D,
93. Currency transfers in the non-banking treasuries and sub-treasuries located in which of the State/UT are treated as transactions of the Union Government and separate Central Remittance Check Registers are maintained for watching clearance of the debits and credits relating to these transfers? ,(a) Andaman & Nicobar ,(b) Lakshadweep ,(c) Pondicherry ,(d) Jammu & Kashmir,B,
94. The responsibility for verifying the encashment of individual telegraphic transfers and drafts against the corresponding drawings rests with the ,(a) Departmental Officers ,(b) Department of Post & Telegraph ,(c) Central Accounts Section (RBI) ,(d) Accountant General (A&E),C,
95. The CAG may be relieved from the responsibility for preparation and submission of the accounts relating to annual receipts and disbursements for the purposes of the Union/State or a Union Territory having a Legislature by ,(a) The CAG in consultation with the President/Governor of a State as the case may be ,(b) The President/Governor of a State as the case may be in consultation the CAG with ,(c) The Parliament/Legislature as the case may be in consultation the CAG with ,(d) The President/Governor of a State as the case may be without any consultation,B,
96. The Comptroller and Auditor General has been relieved from the responsibility for the preparation of Finance Accounts of the ,"(a) Union Government, State Government of Goa and the Union Territory Government Pondicherry ","(b) Union Government, State of Jammu & Kashmir and Union Territory of Pondicherry ","(c) Union Government, State Government of Goa, State Government of Jammu and Kashmir and the Union Territory Government Pondicherry ","(d) Union Government, State Government of Goa, State Government of Jammu and Kashmir, the Union Territory Government Pondicherry and the Union Territory Government Andaman and Nicobar",A,
"97. Where the CAG has been relieved from the responsibility for the preparation of Finance Accounts, submission of the same to the President/Governor/Administrator as the case may be will be made by ",(a) the President/Governor/Administrator ,(b) The Finance Secretary ,(c) the CAG ,(d) The secretaries concerned,C,
98. Who prepares and signs the Finance Accounts covering the accounts of the Union Government as a whole for each financial year? ,(a) the CAG ,(b) the CGA ,"(c) the Secretary, Department of Expenditure (MoF) ",(d) the Public Account Committee,B,
99. Finance Accounts of the Union Government is countersigned by ,(a) the CAG ,(b) the CGA ,(c) the Public Account Committee ,"(d) the Secretary, Department of Expenditure (MoF)",D,
