"48. A range of controls is required where an organisation uses computer networks. Network managers should ensure that there are appropriate controls to secure data in networks, and that the network is adequately protected from unauthorised access. The controls may include i. integration of duties of operators and network administrators ii. establishment of responsibility for procedures and management of remote equipment iii. monitoring of network availability and performance. iv. requisite reports and utilities to measure system response time and down time ","(a) ii, iii and iv ","(b) i, iii and iv ","(c) i, ii and iii ",(d) All of the above,A,Separation of duties and not integration be done.
49. Risk areas of physical access control include i. Fire/water damage or damage from other natural disasters ii. Accidental or intentional damage by staff iii. Theft of computers or their individual components iv. bypass of logical access controls e.g. having physical access to a fileserver can be exploited to bypass logical controls such as passwords ,"(a) i, ii and iii ","(b) i, iii and iv ","(c) ii, iii and iv ",(d) All of the above,C,Fire/water damage or damage from other natural disasters are environmental issues
"50. Risk areas of environmental access control include i. Power Cuts, leading to loss of data in volatile storage i.e. RAM ii. Spikes: leading to system failures, processing errors, damage to components of equipment iii. Static electricity: can damage delicate electrical components iv. Failure of equipment due to temperature or humidity extremes ","(a) i, ii and iii ","(b) i, iii and iv ","(c) ii, iii and iv ",(d) All of the above,D,
"51. Newer devices such as biometric devices use voice recognition, facial features, hand geometry, fingerprints, retina scan etc. to control physical access to the system. The process is of ","(a) four types-one to one, one to many, many to one and many to many ","(b) three types- one to one, one to many and many to one ",(c) two types- one to many and many to one ,(d) single type-many to one,C,
"52. Pick the correct one regarding the process of physical access using biometric devices, voice recognition etc. ",(a) One to many- where the identity of the person is disclosed first and then the biometric input is compared to the specific data relating to that identity. ,(b) Many to one- where the biometric input is compared with the data available in the system to recognize the person and to give access. ,(c) both a & b ,(d) None of the above.,D,"One to many, where the biometric input is compared with the data available in the system to recognize the person and to give access; Many to one, where the identity of the person is disclosed first and then the biometric input is compared to the specific data relating to that identity"
"53. Risk of water damage is largely dependent on the location of the computer facilities. Some of the water risk areas are i. Office located near river-side, lake side or sea-side has more water risk ii. Computer equipment located in close proximity to pipes and water tanks are at increased water risk. iii Computer equipment located in basements or on floors immediately below or in the vicinity of water are at increased water risk iv. Automatic moisture detectors may reduce the water risk by alerting IT staff of potential water ingress. ",(a) All of the above ,"(b) ii, iii and iv ","(c) i, ii and iii ","(d) i, iii and iv",B,It depends on the location of computer system and not the office.
"54. “A system of measures and procedures, both within an organisation and in the software products used, aimed at protecting computer resources (data, programs and terminals) against unauthorised access attempts.” is related to ",(a) Physical Access Control ,(b) Logical Access Control ,(c) System Access Control ,(d) Environmental Access Control,B,
"55. i. Logical access controls can exist at both an installation and application level. Controls within the general IT environment restrict access to the operating system, system’s resources and applications, whilst the application level controls restrict user activities within individual applications. ii. The importance of logical access controls is increased where physical access controls are more effective. iii. Logical access controls usually depend on the in-built security facilities available under the operating system or hardware in use. Additional access controls can be gained through the appropriate use of proprietary security programs. iv. The most common form of logical access control is login identifiers (ids) followed by password authentication. ","(a) i, ii and iii ","(b) ii, iii and iv ",(c) All of the above ,"(d) i, iii and iv",D,The importance of logical access controls is increased where physical access controls are less effective.
56. Where an organisation makes use of wide area networks and global facilities such as the Internet ,(a) logical access security is not desirable, (b) logical access security is of less importance ,(c) logical access security is of particular importance ,(d) None of the given.,C,
57. Pick the correct one ,(a) The Super User may reduce risks by a significant amount because they can by-pass established system controls to undo any wrong doing. ,"(b) Where the organisation’s systems are technically complex and the auditor does not have a working knowledge of the organisation’s particular systems, the IT auditor may rely upon the mechanism of internal control and help of super user may be sought. ",(c) Both a & b ,(d) None of the above,D,"Super-users enhance the risk and so management needs to have proper control of them. ; In second case, the IT auditor may need to obtain additional support and assistance from an IT auditor with the relevant skills and experience instead of relying upon Internal mechanism and super-users"
"58. The critical elements of an access control mechanism should include i. Classification of information resources according to their criticality and sensitivity ii. Maintenance of a current list of authorised users and their access privileges iii. Monitoring access, investigating apparent security violations, and take appropriate remedial action. Resources iv. Use of latest version by periodical up-gradation of system hardware and software in a timely manner ","(a) i, iii and iv ","(b) i, ii and iii ","(c) ii, iii and iv ",(d) All of the above,B,Use of latest version tested periodically is an area associated with change control.
"59. i. Any files containing master file or standing data information should also be protected ii. Unauthorised access to the source code of an application could be used to make amendments in the programming logic leading to fraud, data loss, and corruption. iii. Inadequate protection to password files may cause to leaking of logon identification and password and considerable damage to the entity. iv. System Software and Utilities consist of software such as editors, compilers, program debuggers. Access to these should not be restricted as these tools could be used to guard against any amendments to data files and application software is made. ","(a) i, ii and iii ","(b) i, ii and iv ","(c) ii, iii and iv ",(d) All of the above,A,"System Software and Utilities consist of software such as editors, compilers, program debuggers.  Access to these should be restricted as these tools could be used to make amendments to data files and application software."
60. Files used to record the actions of users and hence provide the system administrators and organisation management with a form of accountability are called ,(a) System Files ,(b) Action Files ,(c) Log Files ,(d) Business Files,C,
"61. Which can be used to record changes to financial data i.e. who changed what data, from what to what and when? ",(a) System Log ,(b) Application Log ,(c) Transaction Log ,(d) Report Log,B,"A system log can record who logged onto the system and what applications, data files or utilities they used whilst logged on"
62. Pick the incorrect one ,(a) The IT auditor should review of the change controls in order to gain assurance that the systems continue to do what they are supposed to do and the controls continue to operate as intended. ,(b) Change refers to changes to the system software (operating system and any utilities) and individual applications. ,(c) The scale of change can vary considerably and accordingly effect that a change has on the operation of the system may be out of proportion to the size or scale of the change made. ,(d) None of the above,D,
63. Which of the following is not reason for change ,(a) to enhance functionality ,"(b) to make systems operations easier, more efficient ",(c) to make income of entity judicially applied ,(d) capacity planning,C,Other requirements-(i) Problem rectification (ii) to improve security (iii) Routine updates (iv) Changes in requirements 
"64. Which of the following are the reason for change i. Problem rectification ii. Routine update ii. Security improvement iv. Change in business, legal requirement ","(a) ii, iii and iv ","(b) i, iii and iv ","(c) i, ii and iii ",(d) All of the above,D,
65. An adequate change control should be i. authorised ii. Tested iii. undocumented iv. un-intended to operate as desired ,(a) i and ii ,(b) iii and iv ,(c) ii and iii ,(d) i and iv,A,"All changes to systems configurations are authorised, tested, documented, controlled, the systems operate as intended and that there is an adequate audit trail of changes"
66. Risks associated with inadequate change control are i. unauthorised changes be it accidental or deliberated ii. Implementation problem iii. Error-free processing iv. users’ dissatisfaction and problems in maintenance ,"(a) i, ii and iii ","(b) i,ii and iv ","(c) ii, iii and iv ",(d) All of the above,B ,It will lead to erroneous processing and not error-free processing. Other risk areas; (i) Maintenance difficulties (ii) Use of unauthorised hardware and software (iii) Problems with emergency changes.
67. The term RFC used in IT Audit Manual stands for ,(a) Reason for Change ,(b) Reason for Computerisation ,(c) Request for Change ,(d) Reliability for Change,C,
68. It may be ensured in IT audit that the organisation’s procedures to control changes should include i. Procedures for management authorisation ii. Thorough testing after amended software is used in the live environment. iii. The amended software is transferred or “transported” to the live environment authorised by operations management iv. The establishment of procedures for making emergency changes. ,"(a) i, iii and iv ","(b) i, ii and iii ","(c) ii, iii and iv ",(d) All of the above,A,Thorough testing before and not after amended software is used in the live environment. In addition it should also be ensured (i) Management review of the effects of any changes (ii) Maintenance of adequate records and (iii) The preparation of fall-back plans
69. It may be ensured in IT audit that the organisation’s procedures to control changes should include ,(a) Management review of the effects of any changes and the preparation of fall-back plans (just in case anything goes wrong) ,(b) Maintenance of adequate records ,(c) Both a & b ,(d) None of the above.,C,
70. Pick the incorrect one ,"(a) There should be procedures for recording all requests for change (RFC), preferably in a standard format and/or data input screens. ",(b) The requests for changes should be logged and given a unique reference number based on the sensitivity of the changes. ,(c) All RFCs should be allocated a priority rating to indicate the urgency with which the change should be considered and acted upon. ,(d) None of the above,B,All the RFC should be given a unique chronological reference number and not on the based on sensitivity.
71. Pick the incorrect one ,(a) The task of determining change priority is normally the responsibility of a change control board or IT steering committee. ,(b) The change board and steering committee make their views known via the Management. ,(c) The priority of changes is determined by assessing the cost of the change and impact on the business and its resources. ,(d) None of the given,B,The change board and steering committee make their views known via an individual given the role of the change manager and not via Management.
72. The objective of having a Business Continuity and Disaster Recovery Plan and associated controls is to ensure ,"(a) that the organisation can accomplish its mission and it would not lose the capability to process, retrieve and protect information maintained in the event of an interruption or disaster leading to temporary loss of computer facilities ","(b) that the organisation can accomplish its mission and it would not lose the capability to process, retrieve and protect information maintained in the event of an interruption or disaster leading to permanent loss of computer facilities ","(c) that the organisation can accomplish its mission and it would not lose the capability to process, retrieve and protect information maintained in the event of an interruption or disaster leading to temporary or permanent loss of computer facilities ",(d) None of the given.,C,
"73. The absence of a well-defined Business Continuity and Disaster Recovery Plan may pose risk and hamper i. The organisation’s ability to accomplish its mission after re-starting its operations ii. To retrieve and protect the information maintained. iii. To keep intact all the organisational activities after the disaster. iv. To start its operations on full scale at the earliest to minimise the business loss in terms of money, goodwill, human resources and capital assets ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, iii and iv ",(d) All of the above,D,
"74. The IT auditor while assessing the adequacy of business continuity and disaster recovery plan should consider: i. Evaluating the financial and other resources to determine to legality and competency of the business continuity and disaster recovery plan documented by the business. ii. Verifying that the business continuity and disaster recovery plans are effective to ensure that information processing capabilities can be resumed promptly after an unanticipated interruption by reviewing the results from previous tests performed, if any, by the IT organisation and the end users. iii. Evaluating off site storage to ensure its adequacy by inspecting the facility and reviewing its contents and security and environmental controls. It may be ascertained whether backups taken earlier have ever been tested for data recovery by the auditee organisation. iv. Evaluating the ability of IT and user personnel to respond effectively in emergency situations by reviewing emergency procedures, employee training and results of their drills. ",(a) All of the above ,"(b) i, ii and iii ","(c) ii, iii and iv ","(d) i, ii and iv IT Audit Manual Volume. I Audit of Application Control",D,
