47. Which of these is an appropriation of profit ,(a) Provision for payment of bonus ,(b) Provision for depreciation ,(c) Provision for dividend,(d) Provision for doubtful debts,C
48. Accounting Standard 1 requires the significant Accounting Policies to ,(a) Be suitable disclosed ,(b) Be circulated to all the shareholders separately ,(c) Be notified,(d) Be changed from time to time,A
49. Accounting standards in India are issued by ,(a) Central Government ,(b) State Government ,(c) The institute of Chartered Accountants of India,(d) Comptroller and Auditor General of India,C
"50. Cost of purchase of inventory is determined by i. The purchase price ii, Duties and taxes other than those subsequently recoverable by the enterprise from the taxing authorities like CENVAT credit iii. Trade discounts and cash discounts, rebates, duty drawbacks and other similar items are deducted in determining the costs of purchase iv. Interest and other borrowing costs are usually not included in cost of inventory except in specific case under AS-16 ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, ii and iv",(d) All of the above,C
51. Pick the incorrect about change in accounting policy in terms of AS-05 ,"(a) The nature and amount of a change in an accounting estimate which has a material effect in the current period, or which is expected to have a material effect in subsequent periods, should be disclosed. ","(b) If it is impracticable to quantify the amount, this fact should be disclosed. ",(c) Only those material effects which can suitably be quantified should be disclosed.,(d) None of the given.,C
"52. Where the historical cost of a depreciable asset has undergone a change, ",(a) the depreciation on the revised unamortised depreciable amount should be provided retrospectively over the used period and prospectively for residual useful life of the asset. ,(b) the depreciation on the revised unamortised depreciable amount should be provided prospectively over the residual useful life of the asset. ,(c) the depreciation on the revised unamortised depreciable amount should be provided retrospectively over the residual useful life of the asset.,(d) None of the given,B
53. Outcome of a construction contract can be estimated reliably when i. Total contract revenue can be measured reliably ii. The receipt of revenue is probable iii. The contract costs to complete the contract can be measured reliably iv. The stage of completion at the reporting date can be measured reliably v. The contract costs attributable to the contract can be clearly identified ,"(a) i, ii, iii and iv ","(b). ii, iii, iv and v ","(c) i, iii, iv and v",(d) All of the above,D
54. Pick the incorrect one ,(a) Revenue from consignment sale is recognised as soon as order from the third party is received and accepted ,(b) Revenue from Interest is recognised on the time proportion basis ,(c) Revenue from Royalties is recognised on accrual basis as per terms of the relevant agreement.,(d) Revenue from Dividend is recognised when right to receive is established,A
55. Pick the incorrect one regarding Accounting of Government Grants in terms of AS-12 ,(a) Government grants sometimes become refundable because certain conditions are not fulfilled. The grant refundable is treated as an extraordinary item. ,"(b) The amount refundable in respect of a government grant related to a specific asset is recorded by increasing the book value of the asset or by reducing the capital reserve or the deferred income balance, as appropriate, by the amount refundable. ","(c) Where the book value of asset is increased, the depreciation should be provided on new asset value retrospectively ",(d) None of the given,C
56. The part of a financial statement are[D6] i. Trial Balance ii. Trading Account iii. Profit & Loss Account iv. Balance Sheet ,"(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, iii and iv",(d) All of the above,B
57. The heavy expenditure incurred on advertising is likely to benefit the business firm for more than one accounting period will be accounted for under ,(a) Capital expenditure ,(b) Revenue expenditure ,(c) Deferred capital expenditure,(d) Deferred revenue expenditure,D
58. Operating profit = ,(a) Net Profit + Non-Operating Expenses-Non Operating Incomes ,(b) Net profit + Non-Operating Incomes- Non-Operating Expenses ,(c) Net profit + Non-Operating Incomes + Non-Operating Expenses,(d) Net profit –(Non-Operating Incomes + Non-Operating Expenses),A
59. The ideal quick ratio is ,(a) 1:1 ,(b) 2:1 ,(c) 1:2,(d) 3:1,A
60. Calculate the manager’s commission on the profit and after charging such commission when the net profit of the firm is ? 150000/- and the rate of commission is 15% ,(a) ? 22500 ,(b) ? 19565 ,(c) ? 13043,(d) ? 20294,B
"61. Calculate stock turnover ratio Annual sales Rs 4,00,000, Gross profit 20% on sales, Opening stock Rs 38,500, Closing stock Rs 41,500 ",(a) 10:1 ,(b) 12:1 ,(c) 8:1,(d) 6:1,C
"62. Calculate ‘Liquidity Ratio’ from the following information Current liabilities ? 50,000, Current assets ? 80,000, Inventories ? 20,000 Advance tax ? 5,000 Pre-paid expenses ? 5,000 ",(a) 1:1 ,(b). 1.6:1 ,(c). 1.1:1 ,(d). 1.2:1,A
63. The underlying accounting principle(s) necessitating amortization of intangible asset(s) is/are[D7] ,(a) Cost Concept ,(b) Realization Concept ,(c) Matching Concept,(d) Both (a) and   (c) above,C
64. Omission of paise and showing the round figures in financial statements is based on ,(a) Conservatism Concept ,(b) Consistency Concept ,(c) Materiality Concept,(d) Realization Concept,C
"65. The expenses and incomes pertaining to full trading period are taken to the Profit and Loss Account of a business, irrespective of their payment or receipt. This is in recognition of ",(a) Time period Concept ,(b) Going Concern Concept ,(c) Accrual Concept,(d) Duality Concept,C
66. Payment received from Debtor ,(a) Decreases the Total Assets ,(b) Increases the Total Assets ,(c) Results in no change in the Total Assets,(d) Increases the Total Liabilities,C
67. Withdrawals by proprietor would ,(a) Reduce both Assets and Owner‘s Equity ,(b) Reduce Assets and increase Liabilities ,(c) Reduce Owner‘s Equity and increase Liabilities,(d) Have no effect on the Balance Sheet,A
68. Pick the incorrect about the Trade Discount[D8] ,(a) The amount which is deducted from the PRICE LIST of the goods sold is called trade discount. ,(b) The seller fixes up the invoice price or sale price deducting trade discount from the listed price. ,(c) Trade discount is not accounted for.,(d) None of the given,D
69. Statutory meeting with respect to a company is ,(a) Mandatory for public limited company and non-mandatory for private limited company ,(b) Mandatory for private limited company and non-mandatory for public limited company ,(c) Mandatory for both private limited company and public limited company,(d) Non-mandatory for both private limited company and public limited company,A
70. Pick the correct one (i) Number of director in Private Limited Company shall be minimum and 2 maximum 15 (ii) At-least 1 director of a Private Limited Company shall stay in India for 182 days (iii) Number of director in Public Limited Company shall be minimum and 3 maximum 15 (iv) At-least 2 directors of a Public Limited Company shall stay in India for 182 days ,"(a) ii, iii and iv ","(b) i, ii and iii ","(c) i, iii and iv",(d) All of the above,B
71. Significant Influence” means control of AT-LEAST ,"(a) 10% of total share capital BUT LESS THAN 25% of share capital by another company, or control of business decisions under an agreement ","(b) 15% of total share capital BUT LESS THAN 40% of share capital by another company, or control of business decisions under an agreement ","(c) 20% of total share capital BUT LESS THAN 50% of share capital by another company, or control of business decisions under an agreement","(d) 25% of total share capital BUT LESS THAN 67% of share capital by another company, or control of business decisions under an agreement",C
72. International Accounting Standard 41 (IAS 41) defines biological asset as ,(a) a living animal or plant but Non-human ,(b) all living being including human but not plant ,(c) all living being including human and plant,(d) all living being including human and plant having resource generation,A
"73. Items that are excluded from cost accounting are[D9] i. Taxes on income and profits ii. Losses or gains on sale of fixed assets iii. Salary of foreman, salesmen and director are some examples of indirect labour iv. Interest received on bank deposits ","(a) i, ii and iii ","(b) i, ii and iv ","(c) ii, iii and iv",(d) All of the above,B
"74. Which of the following is also called Basic, First or Flat cost ",(a) Direct Labour Cost ,(b) Direct Material Cost ,(c) Prime Cost,(d) Factory Cost,C
75. Period cost is the cost except ,(a) which are not associated with production. ,(b) computed even before commencement of an operation or activity. ,(c) treated as an expense of the period in which they are incurred,"(d) that includes general administrative costs, salesmen salaries and commission etc.",B
"76. The branch of cost accounting that suits the chemical manufacture, paints, foods, explosives, soap making etc. is ",(a) Process Costing ,(b) Batch Costing ,(c) Operation Costing,(d) Job Costing,A
77. The inventory management system in which the quantity of stock in hand and its value is available after each issue or receipt of material is called ,(a) Periodical ,(b) Perpetual ,(c) Sustainable,(d) Inclusive,B
78. Pick the incorrect one ,(a) Both Bin Card and Store Ledger are basic accounting records ,(b) Bin Card is maintained by the storekeeper in the store whereas Store Ledger by costing department ,"(c) Bin Card contains only quantitative details of material received, issued and returned to stores whereas Store Ledger contains information both in quantity and cost/Value",(d) None of the given,A
"79. The Department that provides congenial work environment to its employees also controlling over the production methods and processes followed in the various departments by planning and conducting motion studies, work studies, time studies, job analysis and setting piece rates, providing safe and efficient working condition is ",(a) Personnel Department ,(b) Engineering Department ,(c) Time-Keeping Department,(d) Cost-Accounting Department,B
80. The avoidable causes of labour turnover are i. Better option available outside to the employees ii. Problem in the work environment iii. Biased attitude of the supervisors iv. Lack of proper appraisal system ,"(a) i, ii and iii ","(b) i, iii and iv ","(c) ii, iii and iv",(d) All of the above,C
81. Under Gantts task and bonus plan no bonus is payable to a worker if his efficiency is less than ,(a) 50% ,(b). 66.67% ,(c). 83.33%,(d) 100%,D
82. Annual usage is 12000 units @ Rs 40 per unit Cost of placing an order is Rs 75 and annual carrying cost of one unit is 10% of inventory value EOQ ,(a) 671 units ,(b) 751 units ,(c) 4243 units,(d) 424 units,A
"83. In a factory, there are 1,000 employees in the beginning of the year while they were 1400 employees at the end of the year. During the year 100 employees left and 500 employees joined out of which 80 employees joined to replace old employees, rest of employees joined in expansion programme, find labour Separation turnover rates ",(a) 15% ,(b). 8.33,(c). 6.67% ,(d). 7.5%,B
"84. Pepsi Company produces a single article. Following cost data is given about its product Selling price per unit: Rs.40, Marginal cost per unit: Rs.24 and Fixed cost per annum: Rs. 16000, if the selling price is reduced by 10%, the Break-even point would be ",(a) ? 40000 ,(b) ? 46000 ,(c) ? 48000,(d) ? 54000,C
"85. Find out the Re-order quantity if consumption is 80-100 units per day, delivery period is 3-5 days and maximum level is 660 units. ",(a) 300 ,(b) 360 ,(c) 400,(d) 500,D
"86. A Company budgets for a production of 150000 units. The variable cost per unit is Rs.14 and fixed cost per unit is Rs.2 per unit. The company fixes the selling price to fetch a profit of 15% on cost, the break-even point will be ",(a) 16304 ,(b) 68182 ,(c) 21429,(d) 34091,B
"87. Opening stock as on 01.01.2018- 200 pieces @Rs. 2 each Purchases- 5th Jan 100 pieces @Rs. 2.20 each, 10th Jan 150 pieces @Rs. 2.40 each, 20th Jan 180 pieces @Rs.2.50 each Issues- 2nd Jan 150 pieces, 7th Jan 100 pieces, 12th Jan 100 pieces and 28th Jan 200 pieces The closing balance of stock as on 31.01.2018 as per FIFO method will be ",(a) ? 172 ,(b) ? 200 ,(c) ? 180,(d) ? 186,B
"88. Normal rate/hour is ? 10.80 and Standard time/unit is 30 seconds. The wages under Merrick’s Differential Plan would be when Ram, Shyam and Mohan produced 780, 900 and 1200 units respectively on a given day ","(a) Ram - ? 63, Shyam -? 81 and Mohan-? 108 ","(b) Ram - ?56.7, Shyam -? 81 and Mohan-?118.8 ","(c) Ram - ? 63, Shyam -?85.2 and Mohan-?.125. 8","(d) Ram - ? 63, Shyam -?89.1 and Mohan-?129.6",D
"89. Fixed cost - ? 500000, Variable Cost- ? 10 per unit, Selling Price- ? 15 per unit, Output level 150000 units, the margin of safety is ",(a) 10000 units ,(b) 30000 units ,(c) 50000 units,(d) 75000 units,C
"90. Annual requirement of an item-72000 units, ordering cost- ? 50/- per order, inventory carrying/storage cost- ?5/-unit, the total ordering cost will be ",(a) 3000 ,(b) 1500 ,(c) 2000,(d) 2500,A
"91. Keller Co. sells a single product for ? 28 per unit. If variable costs are 65% of sales and fixed costs total ? 9,800, the break-even point will be: ","(a) 15,077 units ","(b) 18,200 units ",(c) 539 units,"(d) 1,000 units",D
"92. Standard Output in 10 hours is 120 units, actual Output in 10 hours by workers A- 75 units, B- 110 units and C- 132 units and wages Rate: ? 15 per hour, the wages payable under Emerson plan would be ","(a) A- ? 150, B- ? 180 and C-? 195 ","(b) A- ? 150, B- ? 165 and C-? 180 ","(c) A- ? 135, B- ? 150 and C-? 165","(d) A- ? 165, B- ? 180 and C-? 225",A
93. The explanation of a Journal entry is known as [D10] ,(a) Annotation ,(b) Narration ,(c) Noting,(d) Particular,B
"94. If the trial balance agrees, it implies that ",(a) There is no error in the books ,(b) There may be two sided errors in the book ,(c) There may be one sided error in the books,(d) There may be both two sided and one sided errors in the books,B
"95. If you start with cash book favourable balance in Bank Reconciliation Statement, which item will be added? ",(a) Cheque deposited but not credited by the bank ,(b) Cheques omitted to be deposited into bank ,(c) Any amount directly collected by bank on behalf of customer but not recorded in cash book,(d) Debit side of cash book was overcast,C
"96. The opening stock of a company is ? 60,000 and the closing stock is ? 70,000. If the purchases during the year are ? 2,00,000 the cost of goods sold will be ","(a) ? 2,10,000 ","(b) ? 2,00,000 ","(c) ? 1,90,000","(d) ? 1,80,000",C
97. The amount at which an asset is recognised in the balance sheet after deducting any accumulated depreciation (amortisation) and accumulated impairment losses thereon is called[D11] ,(a) Carrying amount ,(b) Qualifying amount ,(c) Residual amount,(d) Recoverable amount,A
"98. As per the provision given there in AS-26, an acquired intangible asset is recognised if it is i. Identifiable ii. Controllable by the enterprise concerned iii. Future benefit is expected from such assets iv. cost of acquisition can be measured reliably ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, ii and iv",(d) All of the above,D
99. When taxable loss is carried forward for set off ,(a) Deferred Tax Asset is created ,(b) Deferred Tax Asset is reversed ,(c) Deferred Tax Liability is created ,(d) Deferred Tax Liability is reversed,A
"100. Pick the correct one regarding AS-21 Consolidated Financial Statement i. applied in the preparation and presentation of consolidated financial statements for a group of enterprises under the control of a parent ii. Where consolidated financial statements to be presented, separate financial statements is no longer required to be submitted. iii. Control means the ownership of more than one-half of the voting power of an enterprise or control of the composition of the board of directors or such other governing body. iv. Control of composition implies power to appoint or remove all or a majority of directors. ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, iii and iv",(d) All of the above,C
