60. Pick the incorrect one in terms of AS-22 Accounting for Taxes on Income ,"(a) Accounting income is the net profit or loss for a period, as reported in the statement of profit and loss, before deducting income tax expense or adding income tax saving i.e. PBT as per P/L A/c ","(b) Taxable income or tax loss is he amount of income (loss) for a period, determined in accordance with the tax laws, based upon which income tax payable or recoverable is determined. ",(c) Deferred tax are the differences between taxable income and accounting income for a period that originate in one period and are capable of reversal in one or more subsequent periods such as depreciation rate/method different as per Accounts and Income tax Calculation,(d) Permanent differences are the differences between taxable income and accounting income for a period that originate in one period and do not reverse subsequently such as Expenditure allowed/disallowed as per Income Tax Act,C
61. Pick the correct one with regard to AS- 13 Accounting for investment ,(a) When acquired by issue of shares or other securities; then the investments should be valued at the fair value of the issued security. i.e. Issue price determined by statutory authority ,"(b) When acquired by exchange of another asset; then the investments should be valued at fair value of the asset given up or asset acquired, whichever is more clearly evident. ",(c) Neither A nor B,(d) Both A&B,D
62. Prime cost is calculated as under[D7] ,(a) Manufacturing Cost/Cost of Goods Sold ,(b) Direct Method plus factory overheads ,(c) Direct labour + Direct Material ,(d) None of the given,C
63. Which of the following is TRUE regarding the use of blanket rate? ,(a) The use of a single blanket rate makes the apportionment of overhead costs unnecessary ,(b) The use of a single blanket rate makes the apportionment of overhead costs necessary ,(c) The use of a single blanket rate makes the apportionment of overhead costs uniform ,(d) None of the given options,A
64. Weighted average cost per unit is calculated by which of the following formula? ,(a) Cost of goods issued/number of units issued ,(b) Total Cost/Total Units ,(c) Cost of goods manufactured/closing units,(d) Cost of goods sold/total units,B
65. Where the applied FOH cost is less than the actual FOH cost it is: ,(a) Unfavourable variance ,(b) Favourable variance ,(c) Normal variance ,(d) Budgeted variance,A
"66. While transporting petrol, a little quantity will be evaporated; such kind of loss is termed as ",(a) Normal Loss ,(b) Abnormal Loss ,(c) It is incremental loss ,(d) It cannot be abnormal loss,A
67. The cost of electricity bill of the factory is treated as: ,(a) Fixed cost ,(b) Variable cost ,(c) Step cost ,(d) Semi variable cost,D
68. Which of the given is not a method of measurement of Labour Turnover? ,(a) Separation method ,(b) Flux method ,(c) Replacement method ,(d) Product Method,D
69. The term contribution refers to? ,(a) The actual amount of profit made per unit ,(b) The difference between sales revenue and variable costs per unit. ,(c) The amount of profit which goes towards meeting the overheads of the business. ,(d) The budgeted profit per unit.,B
70. A disadvantage of an hourly wage plan is that it ,(a) Provides no incentive for employees to achieve and maintain a high level of production. ,(b) Is hardly ever used and is difficult to apply ,(c) Establishes a definite rate per hour for each employee. ,(d) Encourages employees to sacrifice quality in order to maximize earnings.,A
"71. Rent, Lighting and heating, Fire precaution service Air conditioning are apportioned on the basis of ",(a) Wages of workers ,(b) cost of material ,(c) value of output units,(d) Floor Area or Volume,D
"72. The Factory cost will be when (i) Raw material consumed = Rs 50,00,000 (ii) Direct wages = Rs20,00,000 (iii) Direct expenses = Rs 10,00,000 (iv) Factory expenses 80% of direct wages (v) O/stock of work in progress = Rs 15,00,000 (vi) C/stock of work in progress = Rs 21,00,000 ",(a) 11100000 ,(b) 9600000 ,(c) 9000000,(d) 8000000,C
"73. Number of employees on 1st April 2017: 950, Number of employees on 31st March 2018: 1,050 Number of workers who quit the factory in September 2017: 10, Number of workers discharged in January 2018: 30 Number of workers engaged in December 2017(Including 120 on account of expansion scheme): 140 The labour turnover under replacement method will be ",(a) 2% ,(b) 4% ,(c) 8%,(d) 12%,A
"74. Task of producing 50 units in 8 hours and the guarantees time wages are ? 20/hour. Piece rate is ? 4/unit is payable when task is completed before the standard time. When a worker completes the task in 6 hour, the wages payable to him under Gantt System would be ",(a) ? 160 ,(b) ? 176 ,(c) ? 192,(d) ? 200,D
"75. Daily requirement of an item- 50, order cost- ? 50/per order, inventory carrying cost- ?0.02/day and lead period-32 days, find out the Re-Order level. ",(a) 1520 ,(b) 1600 ,(c) 1380,(d) 1468,B
"76. Standard output is 40 units/hour, standard rate ?s. 4/hour and working hours is 8 hours. When a worker produces 240 units in day, the wages as per normal piece rate will ",(a) ? 32 ,(b) ? 24 ,(c) ? 40,(d) ? 36,C
"77. Fixed cost - ? 500000, Variable Cost- ? 10 per unit, Selling Price- ? 15 per unit, the profit at output of 150000 units will be ",(a) ? 750000 ,(b) ? 250000 ,(c) ? 500000,(d) ? 300000,B
"78. When Sales- ? 1,00,000; Total Cost- ? 80,000; Fixed Cost- ? 20,000 and Net Profit- ? 20,000, the Margin of Safety is ",(a) ? 20000 ,(b) ? 40000 ,(c) ? 50000,(d) ? 80000,C
"79. Selling price 20, variable cost is 12 and fixed cost is ? 2000000. If both selling price and fixed cost are decreased by 10% , the revised break-even point will be ",(a) 200000 units ,(b) 250000 units ,(c) 275000 units,(d) 300000 units,D
"80. Standard time/piece is 20 minute and normal rate per hour in a day of 8 hours is Rs 9. Amar, Akbar and Anthony produced 23 units, 24 units and 30 units respectively in a day. Their wages under Taylor’s Differential Plan would be ","(a) Amar-? 72, Akbar-? 72 and Anthony-?79.2 ","(b) Amar-? 72, Akbar-?79.2 and Anthony-?79.2 ","(c) Amar-? 72, Akbar-?79.2 and Anthony-?86.4","(d) Amar-?55.2, Akbar-?86.4 and Anthony-? 108",D
"81. Janet sells a product for ?6.25. The variable costs are ?3.75. Janet's break-even units are 35,000. What is the amount of fixed costs? ","(a) ? 87,500 ","(b) ? 35,000 ","(c) ? 131,250 ","(d) ? 104,750",A
82. The Committee set for recommending Uniform Format of Accounts for Central Autonomous Bodies consisted following except[D8] ,(a) CGA ,(b) representative of CAG ,(c) representative of Inst. of Chartered Accountants and Inst. of Cost & Works Accountants,(d) representative of Indian Bank Association,B
"83. Pick the correct one i. While finalising the draft format, the two main objectives of the Committee were to provide all necessary guidelines on one hand and on other hand to facilitate the autonomous organisations in bringing out all the disclosures and their respective accounting policies. ii. With this the Committee expected emergence of transparency, uniformity and clarity for both the autonomous organisations and the Government. iii. The rigidity was avoided as the format did intend to give an overall structure in which the autonomous organisations were expected to generate necessary information for management, the Government and other users of the financial information iv. The committee circulated the draft formats to 362 central autonomous organisation for their comments in orders to elicit their view on financial reporting, to acclimatize them with new requirement and to promote acceptability by those who prepare the accounts in autonomous organisations. ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, ii and iv",(d) All of the above,D
84. Pick the correct one ,(a) Most of the organisations’ accounts were prepared on cash basis and not accrual basis which did not provide adequate distinction between capital and revenue and also recording of assets and liabilities were incomplete. ,(b) The Committee suggested introduction of accrual based accounting system as without the provision of for depreciation the “True and Fair View” of financial position of an organisation cannot be established. ,(c) Both A& B,(d) None of the given,C
85. All autonomous bodies should follow one common format for its accounting and presentation of accounting information effective from ,(a). 01.01.2000 ,(b). 01.04.2001 ,(c) 01.01.2001 ,(d). 01.04.2000,B
86. Pick the incorrect one with regard to valuation of inventory ,(a) Stores and spares including machinery spares at-Cost ,"(b) Raw-materials, semi-finished goods and finished goods-lower of cost and net realisable value ",(c) The cost are based on FIFO,(d) None of the given,C
87. Deferred Revenue Expenditure should be written over a period of ,(a) 5 years from the year it is incurred ,(b) 4 years from the year it is incurred ,(c) 3 years from the year it is incurred,(d) 2 years from the year it is incurred,A
88. Which of the following is correct[D9]? ,(a) Liabilities = Assets + Capital ,(b) Assets = Liabilities – Capital ,(c) Capital = Assets – Liabilities,(d) Capital = Assets + Liabilities.,C
"89. When a firm maintains a cash book, it need not maintain ",(a) Journal Proper ,(b) Purchases (journal) book ,(c) Sales (journal) book,(d) Bank and cash account in the ledger,D
90. Credit balance of bank account column in cash book shows ,(a) Overdraft ,(b) Cash deposited in our bank ,(c) Cash withdrawn from bank,(d) None of these,A
91. An asset was purchased for Rs.1000000 with the down payment of Rs.200000 and bills accepted for Rs.800000/-. What would be the effect on the total asset and total liabilities in the balance sheet? ,(a) Assets increased by Rs.800000 and liabilities decreased by Rs.800000 ,(b) Assets decreased by Rs.800000 and liabilities increased by Rs.800000 ,(c) Assets increased by Rs.1000000 and liabilities increased by Rs.800000,(d) Assets increased by Rs.800000 and liabilities increased by Rs.800000,D
"92. Fixed assets are double the current assets and half the capital. The current assets are ? 3,00,000 and investments are Rs.? 4,00,000. Then the current liabilities recorded in balance sheet will be ","(a) ? 2,00,000 ","(b) ? 1,00,000 ","(c) ? 3,00,000","(d) ? 4,00,000",B
93. Which of the following is wrong[D10]? ,(a) All real and personal accounts are transferred to balance sheet ,(b) Nominal accounts are transferred to P & L account ,(c) Each account is opened separately in ledger,"(d) Rent is a personal account, outstanding rent is nominal account",D
94. The Market price of good declined than the cost price. Then the concept that plays a key role is ,(a) Realization ,(b) Going concern concept ,(c) Materiality,(d) Cost.,A
95. Which accounting concept specifies the practice of crediting closing stock to the trading account? ,(a) Cost ,(b) Realisation ,(c) Going concern,(d) Matching,D
96. Deewali advance given to an employee is ,(a) Revenue Expenditure ,(b) Capital Expenditure ,(c) Deferred Revenue Expenditure,(d) None of the given,D
97. Provision for discount on debtors is calculated on the amount of debtors[D11]. ,(a) Before deducting provision for doubtful debts. ,(b) After deducting provision for doubtful debts. ,(c) Before deducting actual debts and provision for doubtful debts.,(d) After adding actual bad and doubtful debts.,C
98. Pick the correct one ,(a) Minimum paid-up capital for Private Limited Companies should be ? 1 lakh whereas for Public Limited Companies it should be ? 5 lakh ,(b) Minimum paid-up capital for both Private Limited Companies and Public Limited Companies should be ? 1 lakh ,(c) Minimum paid-up capital for both Private Limited Companies and Public Limited Companies should be ? 5 lakh,(d) Minimum paid-up capital for Private Limited Companies should be ? 5 lakh whereas for Public Limited Companies it should be ? 10 lakh,A
99. The maximum managerial remuneration in respect of a company should be ,"(a) Private Limited company- Up-to 11% of net profit, Public Limited Company- Up-to 25% of net profit ","(b) Private Limited company- Up-to 11% of net profit, Public Limited Company- No restriction ","(c) Private Limited company- Up-to 25% of net profit, Public Limited Company- Up-to 11% of net profit","(d) Private Limited company- No restriction, Public Limited Company- Up-to 11% of net profit",B
100. A company which controls another company is called a Holding Company and the company so controlled is called a ,(a) Parent Company ,(b) Associate Company ,(c) Resident Company,(d) Subsidiary Company.,D
