30. Which of the following is the smallest storage? ,(a) Megabyte ,(b) Gigabyte ,(c) Terabyte ,(d) None of these,D, 
31. Which of the following contains permanent data and gets updated during the processing of transactions? ,(a) Operating System File ,(b) Transaction file ,(c) Software File ,(d) Master file,D, 
32. Which of the following helps to protect floppy disks from data getting accidentally erased? ,(a) Access notch ,(b) Write-protect notch ,(c) Entry notch ,(d) Input notch,B, 
33. A modem is connected to ,(a) a telephone line ,(b) a keyboard ,(c) a printer ,(d) a monitor,A, 
34. Large transaction processing systems in automated organisations use ,(a) Online processing ,(b) Batch Processing ,(c) Once-a-day Processing ,(d) End-of-day processing,B, 
"35. In a computer, most processing takes place in ",(a) Memory ,(b) RAM ,(c) motherboard ,(d) CPU,D, 
36. The computer abbreviation KB usually means ,(a) Key Block ,(b) Kernel Boot ,(c) Kilo Byte ,(d) Kit Bit,C, 
37. The typical computer criminal is a(n): ,(a) Young hacker ,(b) Trusted employee with no criminal record. ,"(c) Trusted employee with a long, but unknown criminal record ",(d) Overseas young cracker.,B, 
38. The common name for the crime of stealing passwords is: ,(a) Jacking. ,(b) Identity theft. ,(c) Spoofing. ,(d) Hacking.,C, 
39. Collecting personal information and effectively posing as another individual is known as the crime of ,(a) Spooling. ,(b) Identity theft. ,(c) Spoofing. ,(d) Hacking.,B, 
40. Malicious software is known as: ,(a) Badware. ,(b) Malware. ,(c) Maliciousware. ,(d) Illegalware.,B, 
41. A program that performs a useful task while simultaneously allowing destructive acts is a ,(a) Worm. ,(b) Trojan horse. ,(c) Virus. ,(d) Macro virus.,B, 
42. An intentionally disruptive program that spreads from program to program or from disk to disk is known as a ,(a) Trojan horse. ,(b) Virus. ,(c) Time bomb. ,(d) Time-related bomb sequence.,B, 
"43. In 1999, the Melissa virus was a widely publicised: ",(a) E-mail virus. ,(b) Macro virus. ,(c) Trojan horse. ,(d) Time bomb.,A, 
44. What type of virus uses computer hosts to reproduce itself? ,(a) Time bomb ,(b) Worm ,(c) Melissa virus ,(d) Macro virus,B, 
45. The thing that eventually terminates a worm virus is a lack of ,(a) Memory or disk space. ,(b) Time. ,(c) CD drives space. ,(d) CD-RW.,A, 
"46. When a logic bomb is activated by a time-related event, it is known as a: ",(a) Time-related bomb sequence. ,(b) Virus. ,(c) Time bomb. ,(d) Trojan horse.,C, 
47. A logic bomb that was created to erupt on Michelangelo‘s birthday is an example of a ,(a) Time-related bomb sequence. ,(b) Virus. ,(c) Time bomb. ,(d) Trojan horse.,C, 
48. What is the name of an application program that gathers user information and sends it to someone through the Internet? ,(a) A virus ,(b) Spybot ,(c) Logic bomb ,(d) Security patch,B, 
49. ------ is the measurement of things such as fingerprints and retinal scans used for security access. ,(a) Biometrics ,(b) Bio measurement ,(c) Computer security ,(d) Smart weapon machinery,A, 
50. What is the most common tool used to restrict access to a computer system? ,(a) User logins ,(b) Passwords ,(c) Computer keys ,(d) Access-control software,B, 
51. Hardware or software designed to guard against unauthorized access to a computer network is known as a(n) ,(a) Hacker-proof program. ,(b) Firewall. ,(c) Hacker-resistant server. ,(d) Encryption safe wall.,B, 
52. The scrambling of code is known as: ,(a) Encryption. ,(b) a firewall. ,(c) Scrambling. ,(d) Password proofing.,A, 
"53. To prevent the loss of data during power failures, use a(n): ",(a) Encryption program. ,(b) Surge protector. ,(c) Firewall. ,(d) UPS.,D, 
54. ------Is defined as any crime completed through the use of computer technology. ,(a) Computer forensics ,(b) Computer crime ,(c) Hacking ,(d) Cracking,B, 
55. ------ refers to electronic trespassing or criminal hacking. ,(a) Cracking ,(b) Jacking ,(c) Spoofing ,(d) Smarming,A, 
56. Switching device of fifth generation computer is------- ,(a) Vacuum tubes ,(b) Transistors ,(c) IC ,(d) VLSI,D, 
"57. ---------- computer is small general purpose micro-computer, but larger than portable computer ",(a) Hybrid ,(b) Digital ,(c) Desktop ,(d) Laptop,C, 
58. Cathode Ray Tube is a form of....... ,(a) Keyboard ,(b) Mouse ,(c) Monitor ,(d) Mother Board,C, 
59. Trackball is a........... ,(a) Input device ,(b) Output device ,(c) Programming language ,(d) Software,A, 
60. ............. computer is a medium sized computer ,(a) Micro ,(b) Mainframe ,(c) Super ,(d) Mini,D, 
61. ........... computer are of large size ,(a) Micro ,(b) Mainframe ,(c) Super ,(d) Mini,B, 
"62. Note book, laptop, palm, hand-held computers are coming under the category of......... computer ",(a) Digital computer ,(b) Mainframe computer ,(c) Portable computer ,(d) Hybrid computer,C, 
63. .............printer is the cheapest in terms of price and operating cost ,(a) Inkjet ,(b) Laser ,(c) Thermal ,(d) Dot matrix,D, 
64. .......... printer is a non-impact printer and is quite in working ,(a) Inkjet ,(b) Laser ,(c) Thermal ,(d) Dot matrix,A, 
65. .......... are high-end printers ,(a) Inkjet ,(b) Laser ,(c) Thermal ,(d) Dot matrix,B, 
"66. Daisy wheel, Drum, chain etc are the ............. ",(a) Flow chart ,(b) Mouse ,(c) Key board ,(d) Printers,D, 
67 ....are specific to users’ needs ,(a) System software ,(b) Application software ,(c) Assemblers ,(d) Compilers,B, 
68. Which of the following is/ are operating systems ,(a) Windows ,(b) Unix ,(c) OS/2 ,(d) All of these,D, 
69. “MAN” stands for ,(a) Maximum Area Network ,(b) Minimum Area Network ,(c) Main Area Network ,(d) Metropolitan Area Network,D, 
70. Which of the following is a network topology ,(a) LAN ,(b) WAN ,(c) MAN ,(d) BUS,D, 
71. Which of the following is a type of network except ,(a) Ring ,(b) Bus ,(c) Star ,(d) PAN,D, 
72. VOIP stands for.......... ,(a) Voice over Internet Protocol ,(b) Voice over Interface Protocol ,(c) Video over Internet Protocol ,(d) Video over Interface Protocol,A, 
73. The first web browser is ,(a) Mosaic ,(b) Netscape ,(c) Internet explorer ,(d) Collabra,A, 
74. LAN stands for............... ,(a) Limited Area Network ,(b) Logical Area Network ,(c) Local Area Network ,(d) Large Area Network,C, 
75. .......... are set of rules and procedures to control the data transmission over the internet ,(a) IP address ,(b) Domains ,(c) Protocol ,(d) Gateway,C, 
76. NOS stands for ,(a) Node operating system ,(b) Non-open software ,(c) Network Operating system ,(d) Non-operating software,C, 
77. ............... are system software to facilitate editing of text and data ,(a) MS Word ,(b) Editors ,(c) PowerPoint ,(d) MS publisher,B, 
"78. Computers, combine both measuring and counting, are called ",(a) Analog ,(b) Digital ,(c) Hybrid ,(d) All of these,C, 
79. Physical structure of computer is called ,(a) Software ,(b) Hardware ,(c) Human ware ,(d) All of these,B, 
"80 In which type of computer, data are represented as discrete signals. ",(a) Analog computer ,(b) Digital computer ,(c) both ,(d) Hybrid Computer,B, 
81. PARAM is an example of: ,(a) Super computer ,(b) PC ,(c) Laptop ,(d) PDA,A, 
82. A network topology in which nodes are directly connected to a common linear (or branched) half-duplex link called ,(a) Bus ,(b) Ring ,(c) Star ,(d) Mess,A, 
83. Which type of system puts the user into direct conversation with the computer through a keyboard? ,(a) Real time processing ,(b) Interactive ,(c) Batch Processing ,(d) Time sharing,B, 
84. A single packet on a data link is known as ,(a) Path ,(b) Frame ,(c) Packet ,(d) Group,B, 
85. A common boundary between two systems is called ,(a) Interface ,(b) Surface ,(c) Interaction ,(d) Line,A, 
86. Which computer has been designed to be as compact as possible? ,(a) Super-Computer ,(b) Mini-Computer ,(c) Micro-Computer ,(d) Mainframe,C, 
87. Which method is used to connect a remote computer? ,(a) Device ,(b) Dial-up ,(c) Diagnostic ,(d) All of the above,B, 
88. The list of coded instruction is called ,(a) Computer programme ,(b) Algorithm ,(c) application programme ,(d) Utility Programme,A, 
89. An optical input device that interprets pencil marks on paper media is ,(a) Punch Card Reader ,(b) Optical Scanner ,(c) Magnetic Reader ,(d) O.M.R,D, 
90. A programme that converts computer data into some system code other the normal one is called ,(a) Coding ,(b) Simulator ,(c) Encoder ,(d) Emulator,C, 
91. Modem is used by ,(a) Analog Computer ,(b) Digital Computer ,(c) Hybrid Computer ,(d) All of the above,C, 
92. A device that performs signal conversion is called ,(a) Modem ,(b) Modulator ,(c) Signal Scanner ,(d) Plotter,B, 
93. The complete Picture of data stored in database is called ,(a) Record ,(b) System Flowchart ,(c) Schema ,(d) File,C, 
94. The device that is capable of both feeding data into and accepting data from a computer is ,(a) ALU ,(b) CPU ,(c) Motherboard ,(d) Input-Output Device,D, 
95. Compression of digital data for efficient storage is ,(a) Buffer ,(b) Compacting ,(c) Packing ,(d) minimizing,C, 
96. Which of the following is not a part of a computer’s memory ,(a) RAM ,(b) ROM ,(c) PROM ,(d) PRAM,D, 
97. The organisation and interconnection of the various components of a computer system is known as ,(a) Architecture ,(b) Designing ,(c) Network ,(d) Frame,A, 
98. Conversion of information into digital form is done by ,(a) Modem ,(b) Simulator ,(c) Enhancer ,(d) Digitizer,D, 
99. Which printer uses a combination of laser-beam & electro photographic techniques? ,(a) Line Printer ,(b) Laser Printer ,(c) Drum Printer ,(d) Inkjet Printer,B, 
100. Where have the program and data to be located before the ALU and control unit of a computer can operate on it? ,(a) Internal Memory ,(b) Secondary Memory ,(c) Microprocessor ,(d) SMPS,A, 
