40. Microprocessors as switching devices are for which generation computers ,(a) First Generation ,(b) Second Generation ,(c) Third Generation ,(d) Fourth Generation,D, 
41. Which of the following devices can be sued to directly image printed text? ,(a) OCR ,(b) OMR ,(c) MICR ,(d) All of above,A, 
42. The output quality of a printer is measured by ,(a) Dot per inch ,(b) Dot per sq. inch ,(c) Dots printed per unit time ,(d) All of above,B, 
43. In analogue computer ,(a) Input is first converted to digital form ,(b) Input is never converted to digital form ,(c) Output is displayed in digital form ,(d) All of above,B, 
"44. In latest generation computers, the instructions are executed ",(a) Parallel only ,(b) Sequentially only ,(c) Both sequentially and parallel ,(d) All of above,C, 
"45. Personnel who design, program, operate and maintain computer equipment refers to ",(a) Console-operator ,(b) Programmer ,(c) People-ware ,(d) System Analyst,C, 
"46. Human beings are referred to as Homo-sapiens, which device is called Sillico Sapiens? ",(a) Monitor ,(b) Hardware ,(c) Robot ,(d) Computer,D, 
47. An error in software or hardware is called a bug. What is the alternative computer jargon for it? ,(a) Leech ,(b) Squid ,(c) Slug ,(d) Glitch,D, 
48. Modern Computer are very reliable but they are not ,(a) Fast ,(b) Powerful ,(c) Infallible ,(d) Cheap,C, 
49. What is the name of the display feature that highlights are of the screen which requires operator attention? ,(a) Pixel ,(b) Reverse video ,(c) Touch screen ,(d) Cursor,B, 
50. Personal computers use a number of chips mounted on a main circuit board. What is the common name for such boards? ,(a) Daughter board ,(b) Motherboard ,(c) Father board ,(d) Breadboard,B, 
"51. In most IBM PCs, the CPU, the device drives, memory expansion slots and active components are mounted on a single board. What is the name of this board? ",(a) Motherboard ,(b) Breadboard ,(c) Daughter board ,(d) Grandmother board,A, 
52. What is meant by a dedicated computer? ,(a) Which is used by one person only ,(b) Which is assigned one and only one task ,(c) Which uses one kind of software ,(d) Which is meant for application software,B, 
53. The system unit of a personal computer typically contains all of the following except: ,(a) Microprocessor ,(b) Disk controller ,(c) Serial interface ,(d) Modem,D, 
54. A computer program that converts an entire program into machine language is called a/an ,(a) Interpreter ,(b) Simulator ,(c) Compiler ,(d) Commander,C, 
55. A computer program that translates one program instructions at a time into machine language is called a/an ,(a) Interpreter ,(b) CPU ,(c) Compiler ,(d) Simulator,A, 
56. A fault in a computer program which prevents it from working correctly is known as ,(a) Boot ,(b) Bug ,(c) Biff ,(d) Strap,B, 
"57. A self-replicating program, similar to a virus is ",(a) Bug ,(b) Vice ,(c) Lice ,(d) Worm,D, 
"58. Unwanted repetitious messages, such as unsolicited bulk e-mail is known as ",(a) Spam ,(b) Trash ,(c) Calibri ,(d) Courier,A, 
59. DOS stands for ,(a) Disk Operating System ,(b) Disk operating session ,(c) Digital Operating System ,(d) Digital Open system,A, 
60. Which of the following are input devices? ,(a) Keyboard ,(b) Mouse ,(c) Card reader ,(d) Any of these,D, 
61. Examples of output devices are ,(a) Screen ,(b) Printer ,(c) Speaker ,(d) All of these,D, 
62. Which of the following is also known as brain of computer ,(a) Control unit ,(b) Central Processing unit ,(c) Arithmetic and language unit ,(d) Monitor,B, 
63. IBM stands for ,(a) Internal Business Management ,(b) International Business Management ,(c) International Business Machines ,(d) Internal Business Machines,C, 
64. ............ translates and executes program at run time line by line ,(a) Compiler ,(b) Interpreter ,(c) Linker ,(d) Loader,B, 
65. RAM stands for ,(a) Random origin money ,(b) Random only memory ,(c) Read only memory ,(d) Random access memory,D, 
66. 1 Byte =? ,(a) 8 bits ,(b) 4 bits ,(c) 2 bits ,(d) 9 bits,A, 
67. SMPS stands for ,(a) Switched mode Power Supply ,(b) Start mode power supply ,(c) Store mode power supply ,(d) Single mode power supply,A, 
68. The device used to carry digital data on analogue lines is called as ,(a) Modem ,(b) Multiplexer ,(c) Modulator ,(d) Demodulator,A, 
69. VDU is also called ,(a) Screen ,(b) Monitor ,(c) Both 1 & 2 ,(d) printer,C, 
70. BIOS stands for ,(a) Basic Input Output system ,(b) Binary Input output system ,(c) Basic Input Off system ,(d) all the above 99,A, 
71. The instructions that tell a computer how to carry out the processing tasks are referred to as computer......... ,(a) programs ,(b) processors ,(c) input devices ,(d) memory modules,A, 
72. An area of a computer that temporarily holds data waiting to be processed is.......... ,(a) CPU ,(b) Memory ,(c) Storage ,(d) File,B, 
73. ........... is the key to close a selected drop -down list; cancel a command and close a dialog box. ,(a) TAB ,(b) SHIFT ,(c) ESC ,(d) F10,C, 
74. .......... is the key we use to run the selected command. ,(a) SHIFT ,(b) TAB ,(c) ENTER ,(d) CTRL,C, 
75. ............. Is the functional key to display save-as box. ,(a) F5 ,(b) F6 ,(c) F9 ,(d) F12,D, 
76. Data becomes ................ when it is presented in a format that people can understand and use ,(a) processed ,(b) graphs ,(c) information ,(d) presentation,C, 
77. The term ............. designates equipment that might be added to a computer system to enhance its functionality. ,(a) digital device ,(b) system add-on ,(c) disk pack ,(d) peripheral device,D, 
78. A ............ is a microprocessor -based computing device. ,(a) personal computer ,(b) mainframe ,(c) workstation ,(d) server,A, 
79. RAM can be treated as the ......... for the computer's processor ,(a) factory ,(b) operating room ,(c) waiting room ,(d) planning room,C, 
80. Which of the following are the functions of an operating system ,(a) Allocates resources ,(b) Monitors Activities ,(c) Manages disks and files ,(d) All of the above,D, 
81. To move a copy of file from one computer to another over a communication channel is called? ,(a) File transfer ,(b) File encryption ,(c) File modification ,(d) File copying,A, 
82. The primary function of the ............ is to set up the hardware and load and start an operating system ,(a) System Programs ,(b) BIOS ,(c) CPU ,(d) Memory,B, 
83. What kind of memory is both static and non -volatile? ,(a) RAM ,(b) ROM ,(c) BIOS ,(d) CACHE,B, 
84. .......... is computer software designed to operate the computer hardware and to provide platform for running application software ,(a) Application software ,(b) System software ,(c) Software ,(d) Operating system,B, 
85. The ......... is the amount of data that a storage device can move from the storage medium to the Computer per second ,(a) data migration rate ,(b) data digitizing rate ,(c) data transfer rate ,(d) data access rate,C, 
"86. A device, which is not connected to CPU, is called as ....... ",(a) land-line device ,(b) On-line device ,(c) Off-line device ,(d) Device,C, 
87. On-line real time systems become popular in ........... generation ,(a) First Generation ,(b) Second Generation ,(c) Third Generation ,(d) Fourth Generation,C, 
"88. You use a(n) ....., such as a keyboard or mouse, to input information ",(a) output device ,(b) input device ,(c) storage device ,(d) processing device,B, 
"89. ............. is the ability of a device to ""jump"" directly to the requested data ",(a) Sequential access ,(b) Random access ,(c) Quick access ,(d) All of the above,B, 
"90. ............. provides process and memory management services that allow two or more tasks, jobs, or programs to run simultaneously ",(a) Multitasking ,(b) Multithreading ,(c) Multiprocessing ,(d) Multi-computing,A, 
91. The task of performing operations like arithmetic and logical operations is called...... ,(a) Processing ,(b) Storing ,(c) Editing ,(d) Sorting,A, 
92. ALU and Control Unit jointly known as ,(a) RAM ,(b) ROM ,(c) CPU ,(d) PC,C, 
93. RAM is an example of ,(a) Secondary memory ,(b) Primary memory ,(c) Main memory ,(d) Both (1) and (2),B, 
94. Magnetic disk is an example of ,(a) Secondary memory ,(b) Primary memory ,(c) Main memory ,(d) Both (1) and (2),A, 
95. Which one of the following is NOT a computer language? ,(a) MS-Excel ,(b) BASIC ,(c) COBOL ,(d) C++,A, 
96. RAM is also called as ,(a) Read / Write Memory ,(b) Long Memory ,(c) Permanent Memory ,(d) Primary Memory,A, 
97. ............ Store data or information temporarily and pass it on as directed by the control unit ,(a) Address ,(b) Register ,(c) Number ,(d) Memory,B, 
98. Select the Odd one ,(a) Operating system ,(b) Interpreter ,(c) Compiler ,(d) Assembler,A, 
99. A ............ is an additional set of commands that the computer displays after you make a selection from the main menu ,(a) dialog box ,(b) submenu ,(c) menu selection ,(d) All of the above,A, 
100. All of the following are examples of real security and privacy risks EXCEPT ,(a) hackers ,(b) Spam ,(c) Viruses ,(d) identity theft,B, 
